x,y
2.25,8.9919
2.2667,9.0726
2.2833,9.1331
2.3,9.1935
2.3167,9.254
2.3333,9.3347
2.35,9.3952
2.3667,9.4556
2.3833,9.5363
2.4,9.5968
2.4167,9.6573
2.4333,9.7379
2.45,9.7984
2.4667,9.8589
2.4833,9.9395
2.5,10.0
2.5167,9.9395
2.5333,9.8589
2.55,9.7984
2.5667,9.7379
2.5833,9.6573
2.6,9.5968
2.6167,9.5363
2.6333,9.4556
2.65,9.3952
2.6667,9.3347
2.6833,9.254
2.7,9.1935
2.7167,9.1331
2.7333,9.0726
2.75,8.9919
2.7667,8.9315
2.7833,8.871
2.8,8.7903
2.8167,8.7298
2.8333,8.6694
2.85,8.5887
2.8667,8.5282
2.8833,8.4677
2.9,8.3871
2.9167,8.3266
2.9333,8.2661
2.95,8.1855
2.9667,8.125
2.9833,8.0645
3.0,7.9839
3.0167,7.9234
3.0333,7.8629
3.05,7.7823
3.0667,7.7218
3.0833,7.6613
3.1,7.6008
3.1167,7.5202
3.1333,7.4597
3.15,7.3992
3.1667,7.3185
3.1833,7.2581
3.2,7.1976
3.2167,7.1169
3.2333,7.0565
3.25,6.996
3.2667,6.9153
3.2833,6.8548
3.3,6.7944
3.3167,6.7339
3.3333,6.6532
3.35,6.5927
3.3667,6.5323
3.3833,6.4516
3.4,6.3911
3.4167,6.3306
3.4333,6.25
3.45,6.1895
3.4667,6.129
3.4833,6.0484
3.5,5.9879
3.5167,5.9274
3.5333,5.8669
3.55,5.7863
3.5667,5.7258
3.5833,5.6653
3.6,5.5847
3.6167,5.5242
3.6333,5.4637
3.65,5.3831
3.6667,5.3226
3.6833,5.2621
3.7,5.1815
3.7167,5.121
3.7333,5.0605
3.75,5.0
3.7667,4.9194
3.7833,4.8589
3.8,4.7984
3.8167,4.7177
3.8333,4.6573
3.85,4.5968
3.8667,4.5161
3.8833,4.4556
3.9,4.3952
3.9167,4.3145
3.9333,4.254
3.95,4.1935
3.9667,4.1331
3.9833,4.0524
4.0,3.9919
4.0167,3.9315
4.0333,3.8508
4.05,3.7903
4.0667,3.7298
4.0833,3.6492
4.1,3.5887
4.1167,3.5282
4.1333,3.4677
4.15,3.3871
4.1667,3.3266
4.1833,3.2661
4.2,3.1855
4.2167,3.125
4.2333,3.0645
4.25,2.9839
4.2667,2.9234
4.2833,2.8629
4.3,2.8024
4.3167,2.7218
4.3333,2.6613
4.35,2.6008
4.3667,2.5202
4.3833,2.4597
4.4,2.3992
4.4167,2.3185
4.4333,2.2581
4.45,2.1976
4.4667,2.1371
4.4833,2.0565
4.5,1.996
4.5167,1.9355
4.5333,1.8548
4.55,1.7944
4.5667,1.7339
4.5833,1.6532
4.6,1.5927
4.6167,1.5323
4.6333,1.4718
4.65,1.3911
4.6667,1.3306
4.6833,1.2702
4.7,1.1895
4.7167,1.129
4.7333,1.0685
4.75,0.9879
4.7667,0.9274
4.7833,0.8669
4.8,0.8065
4.8167,0.7258
4.8333,0.6653
4.85,0.6048
4.8667,0.5242
4.8833,0.4637
4.9,0.4032
4.9167,0.3226
4.9333,0.2621
4.95,0.2016
4.9667,0.1411
4.9833,0.0605
5.0,0.0
5.0167,-0.0605
5.0333,-0.1411
5.05,-0.2016
5.0667,-0.2621
5.0833,-0.3226
5.1,-0.4032
5.1167,-0.4637
5.1333,-0.5242
5.15,-0.6048
5.1667,-0.6653
5.1833,-0.7258
5.2,-0.8065
5.2167,-0.8669
5.2333,-0.9274
5.25,-0.9879
5.2667,-1.0685
5.2833,-1.129
5.3,-1.1895
5.3167,-1.2702
5.3333,-1.3306
5.35,-1.3911
5.3667,-1.4718
5.3833,-1.5323
5.4,-1.5927
5.4167,-1.6532
5.4333,-1.7339
5.45,-1.7944
5.4667,-1.8548
5.4833,-1.9355
5.5,-1.996
5.5167,-2.0565
5.5333,-2.1371
5.55,-2.1976
5.5667,-2.2581
5.5833,-2.3185
5.6,-2.3992
5.6167,-2.4597
5.6333,-2.5202
5.65,-2.6008
5.6667,-2.6613
5.6833,-2.7218
5.7,-2.8024
5.7167,-2.8629
5.7333,-2.9234
5.75,-2.9839
5.7667,-3.0645
5.7833,-3.125
5.8,-3.1855
5.8167,-3.2661
5.8333,-3.3266
5.85,-3.3871
5.8667,-3.4677
5.8833,-3.5282
5.9,-3.5887
5.9167,-3.6492
5.9333,-3.7298
5.95,-3.7903
5.9667,-3.8508
5.9833,-3.9315
6.0,-3.9919
6.0167,-4.0524
6.0333,-4.1331
6.05,-4.1935
6.0667,-4.254
6.0833,-4.3145
6.1,-4.3952
6.1167,-4.4556
6.1333,-4.5161
6.15,-4.5968
6.1667,-4.6573
6.1833,-4.7177
6.2,-4.7984
6.2167,-4.8589
6.2333,-4.9194
6.25,-5.0
6.2667,-5.0605
6.2833,-5.121
6.3,-5.1815
6.3167,-5.2621
6.3333,-5.3226
6.35,-5.3831
6.3667,-5.4637
6.3833,-5.5242
6.4,-5.5847
6.4167,-5.6653
6.4333,-5.7258
6.45,-5.7863
6.4667,-5.8669
6.4833,-5.9274
6.5,-5.9879
6.5167,-6.0484
6.5333,-6.129
6.55,-6.1895
6.5667,-6.25
6.5833,-6.3306
6.6,-6.3911
6.6167,-6.4516
6.6333,-6.5323
6.65,-6.5927
6.6667,-6.6532
6.6833,-6.7339
6.7,-6.7944
6.7167,-6.8548
6.7333,-6.9153
6.75,-6.996
6.7667,-7.0565
6.7833,-7.1169
6.8,-7.1976
6.8167,-7.2581
6.8333,-7.3185
6.85,-7.3992
6.8667,-7.4597
6.8833,-7.5202
6.9,-7.6008
6.9167,-7.6613
6.9333,-7.7218
6.95,-7.7823
6.9667,-7.8629
6.9833,-7.9234
7.0,-7.9839
7.0167,-8.0645
7.0333,-8.125
7.05,-8.1855
7.0667,-8.2661
7.0833,-8.3266
7.1,-8.3871
7.1167,-8.4677
7.1333,-8.5282
7.15,-8.5887
7.1667,-8.6694
7.1833,-8.7298
7.2,-8.7903
7.2167,-8.871
7.2333,-8.9315
7.25,-8.9919
7.2667,-9.0726
7.2833,-9.1331
7.3,-9.1935
7.3167,-9.254
7.3333,-9.3347
7.35,-9.3952
7.3667,-9.4556
7.3833,-9.5363
7.4,-9.5968
7.4167,-9.6573
7.4333,-9.7379
7.45,-9.7984
7.4667,-9.8589
7.4833,-9.9395
7.5,-10.0
7.5167,-9.9395
7.5333,-9.8589
7.55,-9.7984
7.5667,-9.7379
7.5833,-9.6573
7.6,-9.5968
7.6167,-9.5363
7.6333,-9.4556
7.65,-9.3952
7.6667,-9.3347
7.6833,-9.254
7.7,-9.1935
7.7167,-9.1331
7.7333,-9.0726
7.75,-8.9919
7.7667,-8.9315
7.7833,-8.871
7.8,-8.7903
7.8167,-8.7298
7.8333,-8.6694
7.85,-8.5887
7.8667,-8.5282
7.8833,-8.4677
7.9,-8.3871
7.9167,-8.3266
7.9333,-8.2661
7.95,-8.1855
7.9667,-8.125
7.9833,-8.0645
8.0,-7.9839
8.0167,-7.9234
8.0333,-7.8629
8.05,-7.7823
8.0667,-7.7218
8.0833,-7.6613
8.1,-7.6008
8.1167,-7.5202
8.1333,-7.4597
8.15,-7.3992
8.1667,-7.3185
8.1833,-7.2581
8.2,-7.1976
8.2167,-7.1169
8.2333,-7.0565
8.25,-6.996
8.2667,-6.9153
8.2833,-6.8548
8.3,-6.7944
8.3167,-6.7339
8.3333,-6.6532
8.35,-6.5927
8.3667,-6.5323
8.3833,-6.4516
8.4,-6.3911
8.4167,-6.3306
8.4333,-6.25
8.45,-6.1895
8.4667,-6.129
8.4833,-6.0484
8.5,-5.9879
8.5167,-5.9274
8.5333,-5.8669
8.55,-5.7863
8.5667,-5.7258
8.5833,-5.6653
8.6,-5.5847
8.6167,-5.5242
8.6333,-5.4637
8.65,-5.3831
8.6667,-5.3226
8.6833,-5.2621
8.7,-5.1815
8.7167,-5.121
8.7333,-5.0605
8.75,-5.0
8.7667,-4.9194
8.7833,-4.8589
8.8,-4.7984
8.8167,-4.7177
8.8333,-4.6573
8.85,-4.5968
8.8667,-4.5161
8.8833,-4.4556
8.9,-4.3952
8.9167,-4.3145
8.9333,-4.254
8.95,-4.1935
8.9667,-4.1331
8.9833,-4.0524
9.0,-3.9919
9.0167,-3.9315
9.0333,-3.8508
9.05,-3.7903
9.0667,-3.7298
9.0833,-3.6492
9.1,-3.5887
9.1167,-3.5282
9.1333,-3.4677
9.15,-3.3871
9.1667,-3.3266
9.1833,-3.2661
9.2,-3.1855
9.2167,-3.125
9.2333,-3.0645
9.25,-2.9839
9.2667,-2.9234
9.2833,-2.8629
9.3,-2.8024
9.3167,-2.7218
9.3333,-2.6613
9.35,-2.6008
9.3667,-2.5202
9.3833,-2.4597
9.4,-2.3992
9.4167,-2.3185
9.4333,-2.2581
9.45,-2.1976
9.4667,-2.1371
9.4833,-2.0565
9.5,-1.996
9.5167,-1.9355
9.5333,-1.8548
9.55,-1.7944
9.5667,-1.7339
9.5833,-1.6532
9.6,-1.5927
9.6167,-1.5323
9.6333,-1.4718
9.65,-1.3911
9.6667,-1.3306
9.6833,-1.2702
9.7,-1.1895
9.7167,-1.129
9.7333,-1.0685
9.75,-0.9879
9.7667,-0.9274
9.7833,-0.8669
9.8,-0.8065
9.8167,-0.7258
9.8333,-0.6653
9.85,-0.6048
9.8667,-0.5242
9.8833,-0.4637
9.9,-0.4032
9.9167,-0.3226
9.9333,-0.2621
9.95,-0.2016
9.9667,-0.1411
9.9833,-0.0605
10.0,0.0
10.0167,0.0605
10.0333,0.1411
10.05,0.2016
10.0667,0.2621
10.0833,0.3226
10.1,0.4032
10.1167,0.4637
10.1333,0.5242
10.15,0.6048
10.1667,0.6653
10.1833,0.7258
10.2,0.8065
10.2167,0.8669
10.2333,0.9274
10.25,0.9879
10.2667,1.0685
10.2833,1.129
10.3,1.1895
10.3167,1.2702
10.3333,1.3306
10.35,1.3911
10.3667,1.4718
10.3833,1.5323
10.4,1.5927
10.4167,1.6532
10.4333,1.7339
10.45,1.7944
10.4667,1.8548
10.4833,1.9355
10.5,1.996
10.5167,2.0565
10.5333,2.1371
10.55,2.1976
10.5667,2.2581
10.5833,2.3185
10.6,2.3992
10.6167,2.4597
10.6333,2.5202
10.65,2.6008
10.6667,2.6613
10.6833,2.7218
10.7,2.8024
10.7167,2.8629
10.7333,2.9234
10.75,2.9839
10.7667,3.0645
10.7833,3.125
10.8,3.1855
10.8167,3.2661
10.8333,3.3266
10.85,3.3871
10.8667,3.4677
10.8833,3.5282
10.9,3.5887
10.9167,3.6492
10.9333,3.7298
10.95,3.7903
10.9667,3.8508
10.9833,3.9315
11.0,3.9919
11.0167,4.0524
11.0333,4.1331
11.05,4.1935
11.0667,4.254
11.0833,4.3145
11.1,4.3952
11.1167,4.4556
11.1333,4.5161
11.15,4.5968
11.1667,4.6573
11.1833,4.7177
11.2,4.7984
11.2167,4.8589
11.2333,4.9194
11.25,5.0
11.2667,5.0605
11.2833,5.121
11.3,5.1815
11.3167,5.2621
11.3333,5.3226
11.35,5.3831
11.3667,5.4637
11.3833,5.5242
11.4,5.5847
11.4167,5.6653
11.4333,5.7258
11.45,5.7863
11.4667,5.8669
11.4833,5.9274
11.5,5.9879
11.5167,6.0484
11.5333,6.129
11.55,6.1895
11.5667,6.25
11.5833,6.3306
11.6,6.3911
11.6167,6.4516
11.6333,6.5323
11.65,6.5927
11.6667,6.6532
11.6833,6.7339
11.7,6.7944
11.7167,6.8548
11.7333,6.9153
11.75,6.996
11.7667,7.0565
11.7833,7.1169
11.8,7.1976
11.8167,7.2581
11.8333,7.3185
11.85,7.3992
11.8667,7.4597
11.8833,7.5202
11.9,7.6008
11.9167,7.6613
11.9333,7.7218
11.95,7.7823
11.9667,7.8629
11.9833,7.9234
12.0,7.9839
12.0167,8.0645
12.0333,8.125
12.05,8.1855
12.0667,8.2661
12.0833,8.3266
12.1,8.3871
12.1167,8.4677
12.1333,8.5282
12.15,8.5887
12.1667,8.6694
12.1833,8.7298
12.2,8.7903
12.2167,8.871
12.2333,8.9315
12.25,8.9919
12.2667,9.0726
12.2833,9.1331
12.3,9.1935
12.3167,9.254
12.3333,9.3347
12.35,9.3952
12.3667,9.4556
12.3833,9.5363
12.4,9.5968
12.4167,9.6573
12.4333,9.7379
12.45,9.7984
12.4667,9.8589
12.4833,9.9395
12.5,10.0
12.5167,9.9395
12.5333,9.8589
12.55,9.7984
12.5667,9.7379
12.5833,9.6573
12.6,9.5968
12.6167,9.5363
12.6333,9.4556
12.65,9.3952
12.6667,9.3347
12.6833,9.254
12.7,9.1935
12.7167,9.1331
12.7333,9.0726
12.75,8.9919
12.7667,8.9315
12.7833,8.871
12.8,8.7903
12.8167,8.7298
12.8333,8.6694
12.85,8.5887
12.8667,8.5282
12.8833,8.4677
12.9,8.3871
12.9167,8.3266
12.9333,8.2661
12.95,8.1855
12.9667,8.125
12.9833,8.0645
13.0,7.9839
13.0167,7.9234
13.0333,7.8629
13.05,7.7823
13.0667,7.7218
13.0833,7.6613
13.1,7.6008
13.1167,7.5202
13.1333,7.4597
13.15,7.3992
13.1667,7.3185
13.1833,7.2581
13.2,7.1976
13.2167,7.1169
13.2333,7.0565
13.25,6.996
13.2667,6.9153
13.2833,6.8548
13.3,6.7944
13.3167,6.7339
13.3333,6.6532
13.35,6.5927
13.3667,6.5323
13.3833,6.4516
13.4,6.3911
13.4167,6.3306
13.4333,6.25
13.45,6.1895
13.4667,6.129
13.4833,6.0484
13.5,5.9879
13.5167,5.9274
13.5333,5.8669
13.55,5.7863
13.5667,5.7258
13.5833,5.6653
13.6,5.5847
13.6167,5.5242
13.6333,5.4637
13.65,5.3831
13.6667,5.3226
13.6833,5.2621
13.7,5.1815
13.7167,5.121
13.7333,5.0605
13.75,5.0
13.7667,4.9194
13.7833,4.8589
13.8,4.7984
13.8167,4.7177
13.8333,4.6573
13.85,4.5968
13.8667,4.5161
13.8833,4.4556
13.9,4.3952
13.9167,4.3145
13.9333,4.254
13.95,4.1935
13.9667,4.1331
13.9833,4.0524
14.0,3.9919
14.0167,3.9315
14.0333,3.8508
14.05,3.7903
14.0667,3.7298
14.0833,3.6492
14.1,3.5887
14.1167,3.5282
14.1333,3.4677
14.15,3.3871
14.1667,3.3266
14.1833,3.2661
14.2,3.1855
14.2167,3.125
14.2333,3.0645
14.25,2.9839
14.2667,2.9234
14.2833,2.8629
14.3,2.8024
14.3167,2.7218
14.3333,2.6613
14.35,2.6008
14.3667,2.5202
14.3833,2.4597
14.4,2.3992
14.4167,2.3185
14.4333,2.2581
14.45,2.1976
14.4667,2.1371
14.4833,2.0565
14.5,1.996
14.5167,1.9355
14.5333,1.8548
14.55,1.7944
14.5667,1.7339
14.5833,1.6532
14.6,1.5927
14.6167,1.5323
14.6333,1.4718
14.65,1.3911
14.6667,1.3306
14.6833,1.2702
14.7,1.1895
14.7167,1.129
14.7333,1.0685
14.75,0.9879
14.7667,0.9274
14.7833,0.8669
14.8,0.8065
14.8167,0.7258
14.8333,0.6653
14.85,0.6048
14.8667,0.5242
14.8833,0.4637
14.9,0.4032
14.9167,0.3226
14.9333,0.2621
14.95,0.2016
14.9667,0.1411
14.9833,0.0605
15.0,0.0
15.0167,-0.0605
15.0333,-0.1411
15.05,-0.2016
15.0667,-0.2621
15.0833,-0.3226
15.1,-0.4032
15.1167,-0.4637
15.1333,-0.5242
15.15,-0.6048
15.1667,-0.6653
15.1833,-0.7258
15.2,-0.8065
15.2167,-0.8669
15.2333,-0.9274
15.25,-0.9879
15.2667,-1.0685
15.2833,-1.129
15.3,-1.1895
15.3167,-1.2702
15.3333,-1.3306
15.35,-1.3911
15.3667,-1.4718
15.3833,-1.5323
15.4,-1.5927
15.4167,-1.6532
15.4333,-1.7339
15.45,-1.7944
15.4667,-1.8548
15.4833,-1.9355
15.5,-1.996
15.5167,-2.0565
15.5333,-2.1371
15.55,-2.1976
15.5667,-2.2581
15.5833,-2.3185
15.6,-2.3992
15.6167,-2.4597
15.6333,-2.5202
15.65,-2.6008
15.6667,-2.6613
15.6833,-2.7218
15.7,-2.8024
15.7167,-2.8629
15.7333,-2.9234
15.75,-2.9839
15.7667,-3.0645
15.7833,-3.125
15.8,-3.1855
15.8167,-3.2661
15.8333,-3.3266
15.85,-3.3871
15.8667,-3.4677
15.8833,-3.5282
15.9,-3.5887
15.9167,-3.6492
15.9333,-3.7298
15.95,-3.7903
15.9667,-3.8508
15.9833,-3.9315
16.0,-3.9919
16.0167,-4.0524
16.0333,-4.1331
16.05,-4.1935
16.0667,-4.254
16.0833,-4.3145
16.1,-4.3952
16.1167,-4.4556
16.1333,-4.5161
16.15,-4.5968
16.1667,-4.6573
16.1833,-4.7177
16.2,-4.7984
16.2167,-4.8589
16.2333,-4.9194
16.25,-5.0
16.2667,-5.0605
16.2833,-5.121
16.3,-5.1815
16.3167,-5.2621
16.3333,-5.3226
16.35,-5.3831
16.3667,-5.4637
16.3833,-5.5242
16.4,-5.5847
16.4167,-5.6653
16.4333,-5.7258
16.45,-5.7863
16.4667,-5.8669
16.4833,-5.9274
16.5,-5.9879
16.5167,-6.0484
16.5333,-6.129
16.55,-6.1895
16.5667,-6.25
16.5833,-6.3306
16.6,-6.3911
16.6167,-6.4516
16.6333,-6.5323
16.65,-6.5927
16.6667,-6.6532
16.6833,-6.7339
16.7,-6.7944
16.7167,-6.8548
16.7333,-6.9153
16.75,-6.996
16.7667,-7.0565
16.7833,-7.1169
16.8,-7.1976
16.8167,-7.2581
16.8333,-7.3185
16.85,-7.3992
16.8667,-7.4597
16.8833,-7.5202
16.9,-7.6008
16.9167,-7.6613
16.9333,-7.7218
16.95,-7.7823
16.9667,-7.8629
16.9833,-7.9234
17.0,-7.9839
17.0167,-8.0645
17.0333,-8.125
17.05,-8.1855
17.0667,-8.2661
17.0833,-8.3266
17.1,-8.3871
17.1167,-8.4677
17.1333,-8.5282
17.15,-8.5887
17.1667,-8.6694
17.1833,-8.7298
17.2,-8.7903
17.2167,-8.871
17.2333,-8.9315
17.25,-8.9919
17.2667,-9.0726
17.2833,-9.1331
17.3,-9.1935
17.3167,-9.254
17.3333,-9.3347
17.35,-9.3952
17.3667,-9.4556
17.3833,-9.5363
17.4,-9.5968
17.4167,-9.6573
17.4333,-9.7379
17.45,-9.7984
17.4667,-9.8589
17.4833,-9.9395
17.5,-10.0
17.5167,-9.9395
17.5333,-9.8589
17.55,-9.7984
17.5667,-9.7379
17.5833,-9.6573
17.6,-9.5968
17.6167,-9.5363
17.6333,-9.4556
17.65,-9.3952
17.6667,-9.3347
17.6833,-9.254
17.7,-9.1935
17.7167,-9.1331
17.7333,-9.0726
17.75,-8.9919
17.7667,-8.9315
17.7833,-8.871
17.8,-8.7903
17.8167,-8.7298
17.8333,-8.6694
17.85,-8.5887
17.8667,-8.5282
17.8833,-8.4677
17.9,-8.3871
17.9167,-8.3266
17.9333,-8.2661
17.95,-8.1855
17.9667,-8.125
17.9833,-8.0645
18.0,-7.9839
18.0167,-7.9234
18.0333,-7.8629
18.05,-7.7823
18.0667,-7.7218
18.0833,-7.6613
18.1,-7.6008
18.1167,-7.5202
18.1333,-7.4597
18.15,-7.3992
18.1667,-7.3185
18.1833,-7.2581
18.2,-7.1976
18.2167,-7.1169
18.2333,-7.0565
18.25,-6.996
18.2667,-6.9153
18.2833,-6.8548
18.3,-6.7944
18.3167,-6.7339
18.3333,-6.6532
18.35,-6.5927
18.3667,-6.5323
18.3833,-6.4516
18.4,-6.3911
18.4167,-6.3306
18.4333,-6.25
18.45,-6.1895
18.4667,-6.129
18.4833,-6.0484
18.5,-5.9879
18.5167,-5.9274
18.5333,-5.8669
18.55,-5.7863
18.5667,-5.7258
18.5833,-5.6653
18.6,-5.5847
18.6167,-5.5242
18.6333,-5.4637
18.65,-5.3831
18.6667,-5.3226
18.6833,-5.2621
18.7,-5.1815
18.7167,-5.121
18.7333,-5.0605
18.75,-5.0
18.7667,-4.9194
18.7833,-4.8589
18.8,-4.7984
18.8167,-4.7177
18.8333,-4.6573
18.85,-4.5968
18.8667,-4.5161
18.8833,-4.4556
18.9,-4.3952
18.9167,-4.3145
18.9333,-4.254
18.95,-4.1935
18.9667,-4.1331
18.9833,-4.0524
19.0,-3.9919
19.0167,-3.9315
19.0333,-3.8508
19.05,-3.7903
19.0667,-3.7298
19.0833,-3.6492
19.1,-3.5887
19.1167,-3.5282
19.1333,-3.4677
19.15,-3.3871
19.1667,-3.3266
19.1833,-3.2661
19.2,-3.1855
19.2167,-3.125
19.2333,-3.0645
19.25,-2.9839
19.2667,-2.9234
19.2833,-2.8629
19.3,-2.8024
19.3167,-2.7218
19.3333,-2.6613
19.35,-2.6008
19.3667,-2.5202
19.3833,-2.4597
19.4,-2.3992
19.4167,-2.3185
19.4333,-2.2581
19.45,-2.1976
19.4667,-2.1371
19.4833,-2.0565
19.5,-1.996
19.5167,-1.9355
19.5333,-1.8548
19.55,-1.7944
19.5667,-1.7339
19.5833,-1.6532
19.6,-1.5927
19.6167,-1.5323
19.6333,-1.4718
19.65,-1.3911
19.6667,-1.3306
19.6833,-1.2702
19.7,-1.1895
19.7167,-1.129
19.7333,-1.0685
19.75,-0.9879
19.7667,-0.9274
19.7833,-0.8669
19.8,-0.8065
19.8167,-0.7258
19.8333,-0.6653
19.85,-0.6048
19.8667,-0.5242
19.8833,-0.4637
19.9,-0.4032
19.9167,-0.3226
19.9333,-0.2621
19.95,-0.2016
19.9667,-0.1411
19.9833,-0.0605
20.0,0.0
20.0167,0.0605
20.0333,0.1411
20.05,0.2016
20.0667,0.2621
20.0833,0.3226
20.1,0.4032
20.1167,0.4637
20.1333,0.5242
20.15,0.6048
20.1667,0.6653
20.1833,0.7258
20.2,0.8065
20.2167,0.8669
20.2333,0.9274
20.25,0.9879
20.2667,1.0685
20.2833,1.129
20.3,1.1895
20.3167,1.2702
20.3333,1.3306
20.35,1.3911
20.3667,1.4718
20.3833,1.5323
20.4,1.5927
20.4167,1.6532
20.4333,1.7339
20.45,1.7944
20.4667,1.8548
20.4833,1.9355
20.5,1.996
20.5167,2.0565
20.5333,2.1371
20.55,2.1976
20.5667,2.2581
20.5833,2.3185
20.6,2.3992
20.6167,2.4597
20.6333,2.5202
20.65,2.6008
20.6667,2.6613
20.6833,2.7218
20.7,2.8024
20.7167,2.8629
20.7333,2.9234
20.75,2.9839
20.7667,3.0645
20.7833,3.125
20.8,3.1855
20.8167,3.2661
20.8333,3.3266
20.85,3.3871
20.8667,3.4677
20.8833,3.5282
20.9,3.5887
20.9167,3.6492
20.9333,3.7298
20.95,3.7903
20.9667,3.8508
20.9833,3.9315
21.0,3.9919
21.0167,4.0524
21.0333,4.1331
21.05,4.1935
21.0667,4.254
21.0833,4.3145
21.1,4.3952
21.1167,4.4556
21.1333,4.5161
21.15,4.5968
21.1667,4.6573
21.1833,4.7177
21.2,4.7984
21.2167,4.8589
21.2333,4.9194
21.25,5.0
21.2667,5.0605
21.2833,5.121
21.3,5.1815
21.3167,5.2621
21.3333,5.3226
21.35,5.3831
21.3667,5.4637
21.3833,5.5242
21.4,5.5847
21.4167,5.6653
21.4333,5.7258
21.45,5.7863
21.4667,5.8669
21.4833,5.9274
21.5,5.9879
21.5167,6.0484
21.5333,6.129
21.55,6.1895
21.5667,6.25
21.5833,6.3306
21.6,6.3911
21.6167,6.4516
21.6333,6.5323
21.65,6.5927
21.6667,6.6532
21.6833,6.7339
21.7,6.7944
21.7167,6.8548
21.7333,6.9153
21.75,6.996
21.7667,7.0565
21.7833,7.1169
21.8,7.1976
21.8167,7.2581
21.8333,7.3185
21.85,7.3992
21.8667,7.4597
21.8833,7.5202
21.9,7.6008
21.9167,7.6613
21.9333,7.7218
21.95,7.7823
21.9667,7.8629
21.9833,7.9234
22.0,7.9839
22.0167,8.0645
22.0333,8.125
22.05,8.1855
22.0667,8.2661
22.0833,8.3266
22.1,8.3871
22.1167,8.4677
22.1333,8.5282
22.15,8.5887
22.1667,8.6694
22.1833,8.7298
22.2,8.7903
22.2167,8.871
22.2333,8.9315
22.25,8.9919
22.2667,9.0726
22.2833,9.1331
22.3,9.1935
22.3167,9.254
22.3333,9.3347
22.35,9.3952
22.3667,9.4556
22.3833,9.5363
22.4,9.5968
22.4167,9.6573
22.4333,9.7379
22.45,9.7984
22.4667,9.8589
22.4833,9.9395
22.5,10.0
22.5167,10.0
