x1_PDPW102_right,y1_PDPW102_right,x2_PDPW102_right,y2_PDPW102_right,x1_PDPW112_left,y1_PDPW112_left,x2_PDPW112_left,y2_PDPW112_left,x1_PDQE102_right,y1_PDQE102_right,x2_PDQE102_right,y2_PDQE102_right,x1_PDPW106_right,y1_PDPW106_right,x2_PDPW106_right,y2_PDPW106_right,x1_PDQE107_left,y1_PDQE107_left,x2_PDQE107_left,y2_PDQE107_left,x1_PDQE105_right,y1_PDQE105_right,x2_PDQE105_right,y2_PDQE105_right,x1_PDPW110_right,y1_PDPW110_right,x2_PDPW110_right,y2_PDPW110_right,x1_PDPY101_right,y1_PDPY101_right,x2_PDPY101_right,y2_PDPY101_right,x1_PDQE112_left,y1_PDQE112_left,x2_PDQE112_left,y2_PDQE112_left,x1_PDQE104_left,y1_PDQE104_left,x2_PDQE104_left,y2_PDQE104_left,x1_PDQE113_right,y1_PDQE113_right,x2_PDQE113_right,y2_PDQE113_right,x1_PDQE108_right,y1_PDQE108_right,x2_PDQE108_right,y2_PDQE108_right,x1_PDQE115_right,y1_PDQE115_right,x2_PDQE115_right,y2_PDQE115_right,x1_PDPW111_left,y1_PDPW111_left,x2_PDPW111_left,y2_PDPW111_left,x1_PDPW107_left,y1_PDPW107_left,x2_PDPW107_left,y2_PDPW107_left
6.0733,-9.1129,6.0733,-6.6331,6.0733,-5.3226,6.0733,-9.2742,6.0733,-6.0484,6.0733,-7.4597,6.0733,-8.3468,6.0733,-6.371,6.0733,-8.0444,6.0733,-6.6532,6.0733,-10.1411,6.0733,-4.2742,6.0733,-7.0161,6.0733,-4.6371,6.0733,-5.121,6.0733,-7.2782,6.0733,-7.3589,6.0733,-5.9677,6.0733,-5.3226,6.0733,-4.8387,6.0733,-9.9075,6.0733,-9.7177,6.0733,-5.3024,6.0733,-5.121,6.0733,-6.6532,6.0733,-7.2379,6.0733,-6.4919,6.0733,-6.25,6.0733,-6.9556,6.0733,-7.9435
6.0767,-9.1331,6.0767,-6.6129,6.0767,-5.1008,6.0767,-9.1532,6.0767,-6.2298,6.0767,-7.6613,6.0767,-8.3669,6.0767,-6.5323,6.0767,-7.8226,6.0767,-6.754,6.0767,-10.2016,6.0767,-4.1129,6.0767,-6.6734,6.0767,-4.5363,6.0767,-4.9194,6.0767,-6.996,6.0767,-7.4395,6.0767,-5.8468,6.0767,-5.5444,6.0767,-4.6573,6.0767,-9.8889,6.0767,-10.4032,6.0767,-5.4234,6.0767,-5.3831,6.0767,-6.6331,6.0767,-7.3589,6.0767,-6.4315,6.0767,-6.1694,6.0767,-6.8952,6.0767,-7.9032
6.08,-9.1129,6.08,-6.5121,6.08,-5.2823,6.08,-9.1532,6.08,-5.9879,6.08,-8.3669,6.08,-8.4677,6.08,-6.4315,6.08,-7.9839,6.08,-6.4718,6.08,-10.3427,6.08,-4.2742,6.08,-6.6734,6.08,-4.9597,6.08,-5.1008,6.08,-7.2177,6.08,-7.1774,6.08,-6.1089,6.08,-5.3831,6.08,-4.7782,6.08,-9.8703,6.08,-10.2016,6.08,-5.5242,6.08,-4.8992,6.08,-6.6532,6.08,-7.5403,6.08,-6.3306,6.08,-6.2702,6.08,-7.0161,6.08,-8.0242
6.0833,-9.1935,6.0833,-6.6734,6.0833,-5.2016,6.0833,-9.0121,6.0833,-6.4315,6.0833,-9.0323,6.0833,-8.4677,6.0833,-6.5524,6.0833,-8.0645,6.0833,-6.371,6.0833,-10.2823,6.0833,-4.4556,6.0833,-6.8145,6.0833,-4.7581,6.0833,-5.1613,6.0833,-6.7339,6.0833,-7.379,6.0833,-6.0685,6.0833,-5.4435,6.0833,-4.6573,6.0833,-9.8517,6.0833,-9.496,6.0833,-5.3629,6.0833,-5.3629,6.0833,-6.8145,6.0833,-7.3387,6.0833,-6.129,6.0833,-6.25,6.0833,-7.0766,6.0833,-8.0645
6.0867,-9.2137,6.0867,-6.5121,6.0867,-5.3427,6.0867,-8.7298,6.0867,-6.1694,6.0867,-8.6492,6.0867,-8.3669,6.0867,-6.4516,6.0867,-8.0645,6.0867,-6.4718,6.0867,-10.3226,6.0867,-4.2742,6.0867,-6.8145,6.0867,-4.8589,6.0867,-5.1815,6.0867,-6.7339,6.0867,-7.4194,6.0867,-5.9677,6.0867,-5.6452,6.0867,-4.8387,6.0867,-9.8331,6.0867,-9.6371,6.0867,-5.3427,6.0867,-5.0806,6.0867,-6.8548,6.0867,-7.4194,6.0867,-6.2298,6.0867,-6.129,6.0867,-7.0968,6.0867,-7.9032
6.09,-9.2137,6.09,-6.6935,6.09,-5.4839,6.09,-8.3266,6.09,-6.0887,6.09,-8.9516,6.09,-8.5282,6.09,-6.4315,6.09,-7.9637,6.09,-6.5524,6.09,-10.3427,6.09,-4.2742,6.09,-6.875,6.09,-5.0403,6.09,-5.1815,6.09,-6.9556,6.09,-7.3387,6.09,-6.0282,6.09,-5.5645,6.09,-4.5968,6.09,-9.8145,6.09,-9.8387,6.09,-5.121,6.09,-5.3024,6.09,-7.0363,6.09,-7.5403,6.09,-6.25,6.09,-6.2298,6.09,-6.9758,6.09,-7.8629
6.0933,-9.0927,6.0933,-6.6935,6.0933,-5.3226,6.0933,-8.5685,6.0933,-6.2903,6.0933,-8.9718,6.0933,-8.4274,6.0933,-6.4315,6.0933,-7.9637,6.0933,-6.371,6.0933,-10.4435,6.0933,-4.1734,6.0933,-6.6331,6.0933,-4.7782,6.0933,-5.0,6.0933,-6.7742,6.0933,-7.6411,6.0933,-5.8669,6.0933,-5.504,6.0933,-4.5363,6.0933,-9.7959,6.0933,-9.8185,6.0933,-5.504,6.0933,-5.4234,6.0933,-6.8548,6.0933,-7.3992,6.0933,-6.2903,6.0933,-6.0887,6.0933,-6.875,6.0933,-8.1048
6.0967,-9.1331,6.0967,-6.6129,6.0967,-5.2621,6.0967,-8.5685,6.0967,-6.0484,6.0967,-9.1935,6.0967,-8.4274,6.0967,-6.5121,6.0967,-8.0645,6.0967,-6.4718,6.0967,-10.0202,6.0967,-4.2742,6.0967,-6.6532,6.0967,-4.4758,6.0967,-5.1008,6.0967,-6.8548,6.0967,-7.2177,6.0967,-5.9879,6.0967,-5.4032,6.0967,-4.8589,6.0967,-9.7773,6.0967,-9.7177,6.0967,-5.2823,6.0967,-5.1815,6.0967,-6.8548,6.0967,-7.379,6.0967,-6.129,6.0967,-6.1895,6.0967,-7.1169,6.0967,-7.8024
6.1,-9.1734,6.1,-6.5524,6.1,-5.2823,6.1,-8.5282,6.1,-6.4113,6.1,-9.0323,6.1,-8.4073,6.1,-6.5121,6.1,-7.4395,6.1,-6.4718,6.1,-10.3427,6.1,-4.0726,6.1,-6.9153,6.1,-4.6976,6.1,-4.9798,6.1,-6.9355,6.1,-7.3387,6.1,-5.9879,6.1,-5.504,6.1,-4.5363,6.1,-9.7587,6.1,-9.8185,6.1,-5.625,6.1,-5.1411,6.1,-6.6935,6.1,-7.2984,6.1,-6.146,6.1,-6.2298,6.1,-6.996,6.1,-7.7016
6.1033,-9.2944,6.1033,-6.5726,6.1033,-5.3629,6.1033,-8.4073,6.1033,-6.4113,6.1033,-8.7298,6.1033,-8.4677,6.1033,-6.5927,6.1033,-7.3387,6.1033,-6.5121,6.1033,-10.2218,6.1033,-4.3548,6.1033,-6.7339,6.1033,-4.7782,6.1033,-5.4234,6.1033,-6.9355,6.1033,-7.4194,6.1033,-6.0081,6.1033,-5.4435,6.1033,-4.7782,6.1033,-9.7401,6.1033,-9.6976,6.1033,-5.5847,6.1033,-5.504,6.1033,-7.1169,6.1033,-7.6008,6.1033,-6.163,6.1033,-6.2702,6.1033,-6.996,6.1033,-8.004
6.1067,-9.1331,6.1067,-6.4718,6.1067,-5.1411,6.1067,-8.3065,6.1067,-6.6129,6.1067,-8.6492,6.1067,-8.4677,6.1067,-6.5927,6.1067,-7.2177,6.1067,-6.5524,6.1067,-10.2218,6.1067,-4.1734,6.1067,-6.6935,6.1067,-4.7379,6.1067,-5.1008,6.1067,-6.6331,6.1067,-7.5403,6.1067,-6.1089,6.1067,-5.5242,6.1067,-4.7581,6.1067,-9.7216,6.1067,-9.8589,6.1067,-5.6048,6.1067,-5.8669,6.1067,-6.9556,6.1067,-7.3992,6.1067,-6.1799,6.1067,-6.2298,6.1067,-6.996,6.1067,-7.8024
6.11,-9.1935,6.11,-6.5927,6.11,-5.3831,6.11,-8.1452,6.11,-6.5927,6.11,-8.8609,6.11,-8.4677,6.11,-6.4315,6.11,-7.7218,6.11,-6.2298,6.11,-10.2218,6.11,-4.2944,6.11,-6.7137,6.11,-4.5161,6.11,-5.1411,6.11,-6.8952,6.11,-7.2177,6.11,-6.4113,6.11,-5.4435,6.11,-4.6774,6.11,-9.703,6.11,-9.0927,6.11,-5.3629,6.11,-6.25,6.11,-6.996,6.11,-7.3992,6.11,-6.1969,6.11,-6.2097,6.11,-6.996,6.11,-7.8629
6.1133,-8.9516,6.1133,-6.5927,6.1133,-5.4637,6.1133,-8.4274,6.1133,-6.4516,6.1133,-9.0726,6.1133,-8.4073,6.1133,-6.4919,6.1133,-7.8226,6.1133,-6.4315,6.1133,-10.0806,6.1133,-3.9919,6.1133,-6.8145,6.1133,-4.8589,6.1133,-5.3629,6.1133,-6.996,6.1133,-7.4395,6.1133,-6.2298,6.1133,-5.5847,6.1133,-4.6371,6.1133,-9.6844,6.1133,-6.7137,6.1133,-5.4234,6.1133,-6.7944,6.1133,-6.6734,6.1133,-7.6008,6.1133,-6.2139,6.1133,-6.1895,6.1133,-6.996,6.1133,-7.7823
6.1167,-9.2944,6.1167,-6.4516,6.1167,-6.0081,6.1167,-8.2863,6.1167,-6.5323,6.1167,-9.0726,6.1167,-8.4274,6.1167,-6.5121,6.1167,-7.8831,6.1167,-6.4718,6.1167,-10.5242,6.1167,-4.1331,6.1167,-6.7339,6.1167,-4.6976,6.1167,-5.2823,6.1167,-6.7742,6.1167,-7.5806,6.1167,-6.2903,6.1167,-5.3629,6.1167,-4.3952,6.1167,-9.6658,6.1167,-5.9476,6.1167,-5.6653,6.1167,-6.6734,6.1167,-6.8952,6.1167,-7.5,6.1167,-6.2308,6.1167,-6.25,6.1167,-7.1976,6.1167,-7.7419
6.12,-9.0121,6.12,-6.6129,6.12,-6.2097,6.12,-8.4073,6.12,-6.6532,6.12,-8.3871,6.12,-8.3871,6.12,-6.5927,6.12,-7.7621,6.12,-6.6129,6.12,-10.6653,6.12,-4.3347,6.12,-6.6935,6.12,-4.6774,6.12,-5.2823,6.12,-6.7339,6.12,-7.4597,6.12,-6.3105,6.12,-5.8669,6.12,-4.879,6.12,-9.6472,6.12,-5.9073,6.12,-5.3226,6.12,-6.9758,6.12,-6.8952,6.12,-7.5605,6.12,-6.2478,6.12,-6.2903,6.12,-7.1573,6.12,-7.8629
6.1233,-9.1935,6.1233,-6.6129,6.1233,-6.6532,6.1233,-8.3871,6.1233,-6.5323,6.1233,-9.0121,6.1233,-8.4879,6.1233,-6.5121,6.1233,-7.6411,6.1233,-6.4315,6.1233,-10.2823,6.1233,-4.3145,6.1233,-6.5323,6.1233,-4.3548,6.1233,-5.121,6.1233,-6.7742,6.1233,-7.4194,6.1233,-6.129,6.1233,-5.6048,6.1233,-4.8992,6.1233,-9.6286,6.1233,-6.3911,6.1233,-5.5242,6.1233,-7.1774,6.1233,-6.9153,6.1233,-7.8024,6.1233,-6.2648,6.1233,-6.1694,6.1233,-6.996,6.1233,-7.8024
6.1267,-9.1734,6.1267,-6.4113,6.1267,-6.6734,6.1267,-8.5282,6.1267,-6.3911,6.1267,-8.5081,6.1267,-8.4476,6.1267,-6.6129,6.1267,-7.6411,6.1267,-6.3911,6.1267,-10.2621,6.1267,-3.9718,6.1267,-6.875,6.1267,-4.3952,6.1267,-5.1815,6.1267,-6.6734,6.1267,-7.3185,6.1267,-6.5323,6.1267,-5.3831,6.1267,-4.6976,6.1267,-9.61,6.1267,-6.9355,6.1267,-5.5847,6.1267,-6.8145,6.1267,-7.2177,6.1267,-7.6411,6.1267,-6.2817,6.1267,-6.25,6.1267,-6.9758,6.1267,-7.9234
6.13,-9.1129,6.13,-6.4315,6.13,-6.6331,6.13,-8.5685,6.13,-6.8548,6.13,-8.629,6.13,-8.4476,6.13,-6.6331,6.13,-7.9435,6.13,-6.3911,6.13,-10.5847,6.13,-4.1734,6.13,-6.8347,6.13,-4.6976,6.13,-5.0605,6.13,-6.5323,6.13,-7.5806,6.13,-6.2298,6.13,-5.5645,6.13,-5.0,6.13,-9.5914,6.13,-7.0968,6.13,-5.4839,6.13,-6.8145,6.13,-6.8952,6.13,-7.6008,6.13,-6.2987,6.13,-6.1895,6.13,-7.0565,6.13,-7.7621
6.1333,-9.1532,6.1333,-6.4919,6.1333,-6.5726,6.1333,-8.4476,6.1333,-6.6734,6.1333,-8.8508,6.1333,-8.5887,6.1333,-6.5927,6.1333,-7.7823,6.1333,-6.4113,6.1333,-10.4435,6.1333,-3.9718,6.1333,-6.9355,6.1333,-4.7782,6.1333,-5.0403,6.1333,-6.5524,6.1333,-7.5403,6.1333,-6.3105,6.1333,-5.9677,6.1333,-4.879,6.1333,-9.5728,6.1333,-6.8952,6.1333,-5.3427,6.1333,-6.5524,6.1333,-6.7339,6.1333,-7.4798,6.1333,-6.3156,6.1333,-6.2097,6.1333,-7.1371,6.1333,-7.7419
6.1367,-8.8508,6.1367,-6.3508,6.1367,-6.3911,6.1367,-8.5484,6.1367,-6.3306,6.1367,-9.375,6.1367,-8.4476,6.1367,-6.6129,6.1367,-7.8427,6.1367,-6.2702,6.1367,-10.5444,6.1367,-4.1734,6.1367,-6.754,6.1367,-4.5766,6.1367,-5.1008,6.1367,-6.6734,6.1367,-7.6411,6.1367,-6.25,6.1367,-5.3427,6.1367,-5.6653,6.1367,-9.5542,6.1367,-7.0565,6.1367,-5.625,6.1367,-6.3508,6.1367,-6.9758,6.1367,-7.8226,6.1367,-6.3326,6.1367,-6.3306,6.1367,-7.0968,6.1367,-7.6815
6.14,-8.7298,6.14,-6.6331,6.14,-6.5927,6.14,-8.6089,6.14,-6.5323,6.14,-8.8306,6.14,-8.4677,6.14,-6.5726,6.14,-7.8831,6.14,-6.4516,6.14,-10.4234,6.14,-4.254,6.14,-6.6734,6.14,-4.6976,6.14,-5.2016,6.14,-6.7742,6.14,-7.7218,6.14,-6.2097,6.14,-5.625,6.14,-6.0484,6.14,-9.5356,6.14,-7.2177,6.14,-5.6653,6.14,-6.6532,6.14,-7.1573,6.14,-7.8427,6.14,-6.3496,6.14,-6.2903,6.14,-7.0565,6.14,-7.8024
6.1433,-8.3266,6.1433,-6.5121,6.1433,-6.5524,6.1433,-8.5887,6.1433,-6.7339,6.1433,-8.6492,6.1433,-8.5484,6.1433,-6.5726,6.1433,-7.8427,6.1433,-6.2298,6.1433,-10.2218,6.1433,-4.2742,6.1433,-6.5927,6.1433,-4.7782,6.1433,-5.1815,6.1433,-6.8548,6.1433,-8.3266,6.1433,-6.25,6.1433,-5.6048,6.1433,-6.1694,6.1433,-9.517,6.1433,-7.1169,6.1433,-5.2823,6.1433,-6.6734,6.1433,-6.875,6.1433,-7.7823,6.1433,-6.3665,6.1433,-6.2702,6.1433,-7.1371,6.1433,-7.7419
6.1467,-8.0444,6.1467,-6.371,6.1467,-6.5323,6.1467,-8.7702,6.1467,-6.1895,6.1467,-8.8508,6.1467,-8.5282,6.1467,-6.5927,6.1467,-7.6411,6.1467,-6.5726,6.1467,-10.5847,6.1467,-3.9718,6.1467,-6.6734,6.1467,-4.6976,6.1467,-5.1613,6.1467,-6.2097,6.1467,-7.9637,6.1467,-6.3105,6.1467,-5.4637,6.1467,-6.2298,6.1467,-9.4984,6.1467,-7.2379,6.1467,-5.5444,6.1467,-6.5121,6.1467,-7.0766,6.1467,-7.6411,6.1467,-6.3835,6.1467,-6.1895,6.1467,-7.1774,6.1467,-7.621
6.15,-8.1855,6.15,-6.2903,6.15,-6.5927,6.15,-8.629,6.15,-6.2298,6.15,-8.7903,6.15,-8.4677,6.15,-6.6532,6.15,-7.6613,6.15,-6.3508,6.15,-10.4032,6.15,-4.2944,6.15,-7.0565,6.15,-4.7581,6.15,-5.4234,6.15,-6.4919,6.15,-8.5081,6.15,-6.25,6.15,-5.625,6.15,-6.1895,6.15,-9.4798,6.15,-7.1169,6.15,-5.7661,6.15,-6.7944,6.15,-7.1774,6.15,-7.7823,6.15,-6.4005,6.15,-6.2298,6.15,-7.1371,6.15,-7.6411
6.1533,-8.2661,6.1533,-6.3911,6.1533,-6.5524,6.1533,-8.5484,6.1533,-6.3508,6.1533,-8.871,6.1533,-8.5081,6.1533,-6.6532,6.1533,-7.8226,6.1533,-6.3105,6.1533,-10.5444,6.1533,-4.0524,6.1533,-6.6532,6.1533,-4.6774,6.1533,-5.2419,6.1533,-6.6129,6.1533,-8.6694,6.1533,-6.2097,6.1533,-5.6452,6.1533,-6.3508,6.1533,-9.4612,6.1533,-6.8347,6.1533,-5.7258,6.1533,-6.3306,6.1533,-7.1573,6.1533,-7.6815,6.1533,-6.4174,6.1533,-6.25,6.1533,-7.1774,6.1533,-7.7016
6.1567,-8.5887,6.1567,-6.371,6.1567,-6.3911,6.1567,-8.4677,6.1567,-6.25,6.1567,-8.6492,6.1567,-8.5484,6.1567,-6.6734,6.1567,-7.8226,6.1567,-6.0887,6.1567,-10.7863,6.1567,-3.9718,6.1567,-6.8548,6.1567,-4.9194,6.1567,-5.3024,6.1567,-6.5524,6.1567,-8.4073,6.1567,-6.3105,6.1567,-5.7258,6.1567,-6.1492,6.1567,-9.4427,6.1567,-7.0968,6.1567,-5.504,6.1567,-6.5524,6.1567,-7.0161,6.1567,-7.7823,6.1567,-6.4344,6.1567,-6.2702,6.1567,-7.0968,6.1567,-7.8629
6.16,-8.6895,6.16,-6.6129,6.16,-6.5726,6.16,-8.6694,6.16,-6.5927,6.16,-9.3952,6.16,-8.4476,6.16,-6.5524,6.16,-7.9234,6.16,-6.371,6.16,-10.4637,6.16,-4.0726,6.16,-6.8145,6.16,-4.7782,6.16,-5.3629,6.16,-6.6935,6.16,-8.4476,6.16,-6.4919,6.16,-5.746,6.16,-6.1895,6.16,-9.4241,6.16,-6.8952,6.16,-5.5242,6.16,-6.9153,6.16,-6.7742,6.16,-7.6411,6.16,-6.4514,6.16,-6.3306,6.16,-7.0161,6.16,-7.7419
6.1633,-8.75,6.1633,-6.754,6.1633,-6.6532,6.1633,-8.2863,6.1633,-6.2097,6.1633,-9.0927,6.1633,-8.6492,6.1633,-6.5726,6.1633,-8.004,6.1633,-6.2702,6.1633,-10.4234,6.1633,-3.8911,6.1633,-6.7944,6.1633,-4.5565,6.1633,-5.3831,6.1633,-6.4919,6.1633,-8.4476,6.1633,-6.2298,6.1633,-5.4839,6.1633,-6.2903,6.1633,-9.4055,6.1633,-7.0161,6.1633,-5.8065,6.1633,-6.5323,6.1633,-7.2177,6.1633,-7.7218,6.1633,-6.4683,6.1633,-6.3508,6.1633,-7.2379,6.1633,-7.7823
6.1667,-8.8105,6.1667,-6.9153,6.1667,-6.5927,6.1667,-8.1452,6.1667,-6.2298,6.1667,-8.7298,6.1667,-8.5887,6.1667,-6.6532,6.1667,-7.7823,6.1667,-6.2298,6.1667,-10.5242,6.1667,-4.0121,6.1667,-6.7944,6.1667,-4.6169,6.1667,-5.2016,6.1667,-6.5726,6.1667,-8.1855,6.1667,-6.4919,6.1667,-5.8669,6.1667,-6.1089,6.1667,-9.3869,6.1667,-7.0161,6.1667,-5.5645,6.1667,-6.7137,6.1667,-7.2177,6.1667,-7.6613,6.1667,-6.4853,6.1667,-6.3911,6.1667,-7.1976,6.1667,-7.6613
6.17,-8.9113,6.17,-7.1371,6.17,-6.7944,6.17,-8.2661,6.17,-6.7944,6.17,-9.1532,6.17,-8.5685,6.17,-6.6129,6.17,-7.9637,6.17,-6.4113,6.17,-10.4032,6.17,-3.9516,6.17,-6.875,6.17,-4.3952,6.17,-5.3831,6.17,-6.3911,6.17,-7.9637,6.17,-6.3105,6.17,-5.5847,6.17,-6.3508,6.17,-9.3683,6.17,-6.8952,6.17,-5.6048,6.17,-6.8347,6.17,-7.1976,6.17,-8.1452,6.17,-6.5023,6.17,-6.1089,6.17,-7.0968,6.17,-7.7016
6.1733,-8.7702,6.1733,-7.2581,6.1733,-6.6331,6.1733,-8.3065,6.1733,-6.5524,6.1733,-8.9113,6.1733,-8.6895,6.1733,-6.6331,6.1733,-8.0444,6.1733,-6.3105,6.1733,-10.4637,6.1733,-4.0121,6.1733,-6.8548,6.1733,-4.8185,6.1733,-5.5444,6.1733,-6.4113,6.1733,-8.1452,6.1733,-6.3911,6.1733,-5.7056,6.1733,-6.4315,6.1733,-9.3497,6.1733,-6.9556,6.1733,-5.4839,6.1733,-6.7742,6.1733,-7.1976,6.1733,-7.5605,6.1733,-6.5192,6.1733,-6.25,6.1733,-7.2581,6.1733,-7.379
6.1767,-8.871,6.1767,-7.5403,6.1767,-6.6331,6.1767,-8.1452,6.1767,-6.5726,6.1767,-8.629,6.1767,-8.5282,6.1767,-6.7339,6.1767,-8.004,6.1767,-5.8266,6.1767,-10.6653,6.1767,-3.9516,6.1767,-6.9153,6.1767,-4.6774,6.1767,-5.2419,6.1767,-6.6129,6.1767,-7.8629,6.1767,-6.3911,6.1767,-5.625,6.1767,-6.4315,6.1767,-9.3311,6.1767,-6.8952,6.1767,-5.4839,6.1767,-6.5726,6.1767,-7.4395,6.1767,-7.8024,6.1767,-6.5362,6.1767,-6.2903,6.1767,-7.1573,6.1767,-7.6815
6.18,-8.7298,6.18,-7.0766,6.18,-6.7742,6.18,-8.2056,6.18,-6.7742,6.18,-8.6895,6.18,-8.5282,6.18,-6.5927,6.18,-7.9637,6.18,-6.2097,6.18,-10.4234,6.18,-3.871,6.18,-6.7137,6.18,-4.6976,6.18,-5.121,6.18,-6.25,6.18,-8.1855,6.18,-6.3508,6.18,-5.6653,6.18,-6.129,6.18,-9.3125,6.18,-6.754,6.18,-5.6855,6.18,-6.6532,6.18,-6.9758,6.18,-7.8427,6.18,-6.5532,6.18,-6.4718,6.18,-7.1573,6.18,-7.3185
6.1833,-8.6895,6.1833,-6.996,6.1833,-6.6734,6.1833,-8.1048,6.1833,-6.6734,6.1833,-8.7097,6.1833,-8.5685,6.1833,-6.6935,6.1833,-7.9637,6.1833,-6.2702,6.1833,-10.2823,6.1833,-4.1935,6.1833,-6.7339,6.1833,-4.9597,6.1833,-5.5645,6.1833,-6.6129,6.1833,-8.1452,6.1833,-6.3911,6.1833,-5.625,6.1833,-6.4315,6.1833,-9.2939,6.1833,-7.0161,6.1833,-5.7258,6.1833,-6.9355,6.1833,-7.1573,6.1833,-7.8831,6.1833,-6.5701,6.1833,-6.4315,6.1833,-7.2177,6.1833,-7.6008
6.1867,-8.629,6.1867,-6.5726,6.1867,-6.7137,6.1867,-8.1048,6.1867,-6.7137,6.1867,-8.7903,6.1867,-8.6089,6.1867,-6.6734,6.1867,-8.0444,6.1867,-6.0887,6.1867,-10.6048,6.1867,-3.8911,6.1867,-6.9758,6.1867,-5.121,6.1867,-5.4234,6.1867,-6.1694,6.1867,-8.2056,6.1867,-6.4315,6.1867,-5.5645,6.1867,-6.0685,6.1867,-9.2753,6.1867,-7.0565,6.1867,-5.6452,6.1867,-6.7944,6.1867,-7.1774,6.1867,-7.6008,6.1867,-6.5871,6.1867,-6.4315,6.1867,-7.2984,6.1867,-7.3589
6.19,-8.871,6.19,-6.6129,6.19,-6.6734,6.19,-8.2056,6.19,-6.3911,6.19,-8.629,6.19,-8.6694,6.19,-6.6129,6.19,-7.9839,6.19,-5.8669,6.19,-10.5444,6.19,-4.0121,6.19,-6.8548,6.19,-5.625,6.19,-5.625,6.19,-6.3306,6.19,-8.1452,6.19,-6.2298,6.19,-5.6653,6.19,-6.3508,6.19,-9.2567,6.19,-6.996,6.19,-5.7056,6.19,-6.8548,6.19,-7.4194,6.19,-7.621,6.19,-6.6041,6.19,-6.4516,6.19,-6.9758,6.19,-7.3992
6.1933,-8.6492,6.1933,-6.6331,6.1933,-6.5524,6.1933,-8.0242,6.1933,-6.5323,6.1933,-8.8306,6.1933,-8.6089,6.1933,-6.6935,6.1933,-8.2661,6.1933,-6.2097,6.1933,-10.1815,6.1933,-4.1935,6.1933,-6.8347,6.1933,-6.5524,6.1933,-5.4234,6.1933,-6.6331,6.1933,-8.3266,6.1933,-6.4315,6.1933,-5.7056,6.1933,-6.3306,6.1933,-9.2381,6.1933,-7.0161,6.1933,-5.7661,6.1933,-6.8952,6.1933,-7.1371,6.1933,-7.9032,6.1933,-6.621,6.1933,-6.3911,6.1933,-7.1169,6.1933,-7.621
6.1967,-8.7702,6.1967,-6.6331,6.1967,-6.4919,6.1967,-8.1855,6.1967,-7.2177,6.1967,-8.9516,6.1967,-8.75,6.1967,-6.6935,6.1967,-8.004,6.1967,-6.25,6.1967,-10.3831,6.1967,-3.6492,6.1967,-6.7944,6.1967,-7.379,6.1967,-5.4839,6.1967,-6.3105,6.1967,-8.2258,6.1967,-6.25,6.1967,-5.8266,6.1967,-6.4919,6.1967,-9.2195,6.1967,-6.9153,6.1967,-5.8065,6.1967,-6.7137,6.1967,-6.996,6.1967,-8.1855,6.1967,-6.638,6.1967,-6.3306,6.1967,-7.1774,6.1967,-7.6411
6.2,-8.75,6.2,-6.5927,6.2,-6.4718,6.2,-8.004,6.2,-6.6129,6.2,-8.871,6.2,-8.6492,6.2,-6.6734,6.2,-8.004,6.2,-6.0685,6.2,-10.7056,6.2,-3.7903,6.2,-6.7339,6.2,-7.4194,6.2,-5.3427,6.2,-6.0484,6.2,-8.2258,6.2,-6.2903,6.2,-5.7863,6.2,-6.2097,6.2,-9.2009,6.2,-6.6734,6.2,-5.8468,6.2,-6.6331,6.2,-7.3992,6.2,-8.125,6.2,-6.6549,6.2,-6.3508,6.2,-7.2379,6.2,-7.4798
6.2033,-8.6895,6.2033,-6.6734,6.2033,-6.5121,6.2033,-7.9032,6.2033,-6.754,6.2033,-8.9516,6.2033,-8.6895,6.2033,-6.6532,6.2033,-8.9516,6.2033,-6.0282,6.2033,-10.5242,6.2033,-3.8508,6.2033,-6.8145,6.2033,-7.5,6.2033,-5.4032,6.2033,-6.4113,6.2033,-8.2661,6.2033,-6.3508,6.2033,-6.5323,6.2033,-6.371,6.2033,-9.1823,6.2033,-6.6734,6.2033,-5.9073,6.2033,-6.8347,6.2033,-7.2379,6.2033,-7.8226,6.2033,-6.6719,6.2033,-6.4113,6.2033,-7.2782,6.2033,-7.4194
6.2067,-8.8306,6.2067,-6.5524,6.2067,-6.4718,6.2067,-7.8427,6.2067,-6.3306,6.2067,-8.8306,6.2067,-8.75,6.2067,-6.7742,6.2067,-9.0726,6.2067,-6.0282,6.2067,-10.6653,6.2067,-3.6895,6.2067,-6.6935,6.2067,-7.4395,6.2067,-5.3427,6.2067,-6.0484,6.2067,-8.1452,6.2067,-6.6734,6.2067,-6.2702,6.2067,-6.5121,6.2067,-9.1638,6.2067,-6.875,6.2067,-5.9677,6.2067,-6.5927,6.2067,-7.2177,6.2067,-7.8629,6.2067,-6.6889,6.2067,-6.3911,6.2067,-7.2581,6.2067,-7.5
6.21,-8.7903,6.21,-6.6734,6.21,-6.5323,6.21,-7.9234,6.21,-7.1371,6.21,-9.1129,6.21,-8.75,6.21,-6.7137,6.21,-9.1734,6.21,-5.9677,6.21,-10.7258,6.21,-3.9113,6.21,-6.2097,6.21,-7.2581,6.21,-5.1613,6.21,-6.4113,6.21,-8.4476,6.21,-6.4516,6.21,-6.3105,6.21,-5.9274,6.21,-9.1452,6.21,-7.1371,6.21,-5.8871,6.21,-6.9758,6.21,-7.4395,6.21,-8.0444,6.21,-6.7058,6.21,-6.2298,6.21,-7.2581,6.21,-7.5806
