x1_PDPW102_right,y1_PDPW102_right,x2_PDPW102_right,y2_PDPW102_right,x1_PDPW112_left,y1_PDPW112_left,x2_PDPW112_left,y2_PDPW112_left,x1_PDQE102_right,y1_PDQE102_right,x2_PDQE102_right,y2_PDQE102_right,x1_PDPW106_right,y1_PDPW106_right,x2_PDPW106_right,y2_PDPW106_right,x1_PDQE107_left,y1_PDQE107_left,x2_PDQE107_left,y2_PDQE107_left,x1_PDQE105_right,y1_PDQE105_right,x2_PDQE105_right,y2_PDQE105_right,x1_PDPW110_right,y1_PDPW110_right,x2_PDPW110_right,y2_PDPW110_right,x1_PDPY101_right,y1_PDPY101_right,x2_PDPY101_right,y2_PDPY101_right,x1_PDQE112_left,y1_PDQE112_left,x2_PDQE112_left,y2_PDQE112_left,x1_PDQE104_left,y1_PDQE104_left,x2_PDQE104_left,y2_PDQE104_left,x1_PDQE113_right,y1_PDQE113_right,x2_PDQE113_right,y2_PDQE113_right,x1_PDQE108_right,y1_PDQE108_right,x2_PDQE108_right,y2_PDQE108_right,x1_PDQE115_right,y1_PDQE115_right,x2_PDQE115_right,y2_PDQE115_right,x1_PDPW111_left,y1_PDPW111_left,x2_PDPW111_left,y2_PDPW111_left,x1_PDPW107_left,y1_PDPW107_left,x2_PDPW107_left,y2_PDPW107_left
3.0367,-9.7984,3.0367,-8.6895,3.0367,-6.3508,3.0367,-6.8952,3.0367,-5.2016,3.0367,-7.2984,3.0367,-9.3347,3.0367,-9.5161,3.0367,-3.9718,3.0367,-5.3226,3.0367,-5.8468,3.0367,-7.5806,3.0367,-3.75,3.0367,-6.6935,3.0367,-6.2903,3.0367,-6.6532,3.0367,-7.9032,3.0367,-7.4597,3.0367,-4.0927,3.0367,-5.9476,3.0367,-5.8266,3.0367,-5.746,3.0367,-4.7511,3.0367,-9.4527,3.0367,-6.1694,3.0367,-9.1532,3.0367,-4.2137,3.0367,-8.2258,3.0367,-4.9597,3.0367,-6.4718
3.04,-10.0,3.04,-8.4677,3.04,-6.2702,3.04,-6.9556,3.04,-5.2218,3.04,-7.2984,3.04,-9.1532,3.04,-9.4355,3.04,-4.0726,3.04,-5.5444,3.04,-5.8871,3.04,-7.8226,3.04,-3.9718,3.04,-7.1573,3.04,-6.0081,3.04,-6.754,3.04,-8.0242,3.04,-7.3992,3.04,-4.1532,3.04,-5.8065,3.04,-5.8266,3.04,-5.504,3.04,-4.7773,3.04,-9.4407,3.04,-6.3508,3.04,-9.1129,3.04,-4.2339,3.04,-8.0242,3.04,-5.0403,3.04,-6.3911
3.0433,-9.879,3.0433,-8.3266,3.0433,-6.25,3.0433,-6.8347,3.0433,-5.2823,3.0433,-7.621,3.0433,-9.0323,3.0433,-9.5161,3.0433,-4.0927,3.0433,-5.5645,3.0433,-6.2702,3.0433,-7.4798,3.0433,-4.0726,3.0433,-7.0565,3.0433,-5.8669,3.0433,-6.9556,3.0433,-7.7016,3.0433,-7.2984,3.0433,-4.0121,3.0433,-5.7661,3.0433,-5.9073,3.0433,-6.1089,3.0433,-4.8036,3.0433,-9.4288,3.0433,-6.3508,3.0433,-9.0726,3.0433,-4.1129,3.0433,-7.5,3.0433,-4.9798,3.0433,-6.5323
3.0467,-9.7581,3.0467,-8.1452,3.0467,-6.2903,3.0467,-6.6935,3.0467,-5.4637,3.0467,-8.0444,3.0467,-8.6089,3.0467,-9.5161,3.0467,-4.1935,3.0467,-5.6855,3.0467,-6.8347,3.0467,-7.5403,3.0467,-3.8306,3.0467,-6.9153,3.0467,-6.4315,3.0467,-7.2379,3.0467,-7.8427,3.0467,-7.1976,3.0467,-4.254,3.0467,-5.8468,3.0467,-5.8065,3.0467,-5.5242,3.0467,-4.8299,3.0467,-9.4168,3.0467,-6.4516,3.0467,-9.2339,3.0467,-4.0927,3.0467,-7.1774,3.0467,-5.0403,3.0467,-6.5121
3.05,-9.8992,3.05,-7.5,3.05,-6.371,3.05,-6.7944,3.05,-5.4435,3.05,-8.004,3.05,-8.4677,3.05,-9.496,3.05,-4.1331,3.05,-5.2419,3.05,-7.4395,3.05,-7.6411,3.05,-4.0121,3.05,-6.6532,3.05,-6.2298,3.05,-7.8831,3.05,-8.004,3.05,-7.2581,3.05,-4.254,3.05,-5.7258,3.05,-5.746,3.05,-5.9274,3.05,-4.8562,3.05,-9.4049,3.05,-6.6129,3.05,-9.1532,3.05,-4.1532,3.05,-6.8548,3.05,-4.9194,3.05,-6.3911
3.0533,-9.9395,3.0533,-7.379,3.0533,-6.3306,3.0533,-6.6935,3.0533,-5.3629,3.0533,-7.4798,3.0533,-8.5484,3.0533,-9.5363,3.0533,-4.1532,3.0533,-5.7056,3.0533,-8.0242,3.0533,-8.0242,3.0533,-3.6895,3.0533,-6.875,3.0533,-5.746,3.0533,-8.3266,3.0533,-7.621,3.0533,-7.2379,3.0533,-4.3548,3.0533,-5.9476,3.0533,-5.8871,3.0533,-5.8669,3.0533,-4.8825,3.0533,-9.3929,3.0533,-6.7742,3.0533,-9.0121,3.0533,-4.1532,3.0533,-6.6532,3.0533,-5.1815,3.0533,-6.4919
3.0567,-9.9395,3.0567,-7.0968,3.0567,-6.1492,3.0567,-6.5927,3.0567,-5.4435,3.0567,-7.6815,3.0567,-8.6694,3.0567,-9.496,3.0567,-4.0323,3.0567,-5.504,3.0567,-8.4274,3.0567,-7.8024,3.0567,-3.9315,3.0567,-6.8347,3.0567,-5.7056,3.0567,-7.9234,3.0567,-7.8831,3.0567,-7.3185,3.0567,-4.254,3.0567,-6.0887,3.0567,-5.8266,3.0567,-5.6452,3.0567,-4.9088,3.0567,-9.381,3.0567,-6.5726,3.0567,-8.9315,3.0567,-4.0323,3.0567,-6.6935,3.0567,-5.2218,3.0567,-6.5524
3.06,-9.9597,3.06,-7.1976,3.06,-6.371,3.06,-6.5524,3.06,-5.5847,3.06,-7.8831,3.06,-8.8306,3.06,-9.6774,3.06,-4.0121,3.06,-5.625,3.06,-8.3468,3.06,-7.621,3.06,-4.0323,3.06,-6.4919,3.06,-5.6048,3.06,-7.8629,3.06,-7.8427,3.06,-7.1976,3.06,-4.2339,3.06,-5.9476,3.06,-5.746,3.06,-5.7056,3.06,-4.9351,3.06,-9.369,3.06,-6.1694,3.06,-9.2742,3.06,-4.1331,3.06,-6.5726,3.06,-5.3629,3.06,-6.7137
3.0633,-10.0202,3.0633,-7.1774,3.0633,-6.3911,3.0633,-6.4919,3.0633,-5.4839,3.0633,-7.6815,3.0633,-8.9315,3.0633,-9.5161,3.0633,-4.0726,3.0633,-5.504,3.0633,-8.0242,3.0633,-7.6815,3.0633,-4.0323,3.0633,-6.5524,3.0633,-5.3226,3.0633,-7.8427,3.0633,-7.8427,3.0633,-7.5,3.0633,-4.375,3.0633,-6.0887,3.0633,-5.9274,3.0633,-5.5242,3.0633,-4.9614,3.0633,-9.3571,3.0633,-6.6532,3.0633,-9.1935,3.0633,-4.1129,3.0633,-6.6734,3.0633,-5.6855,3.0633,-6.6734
3.0667,-10.0,3.0667,-7.3387,3.0667,-6.3306,3.0667,-6.5927,3.0667,-5.746,3.0667,-7.8226,3.0667,-8.9516,3.0667,-9.5161,3.0667,-4.3952,3.0667,-5.4234,3.0667,-8.4677,3.0667,-7.379,3.0667,-3.8105,3.0667,-6.754,3.0667,-5.7056,3.0667,-8.0242,3.0667,-7.9032,3.0667,-7.5,3.0667,-4.5363,3.0667,-6.0484,3.0667,-6.1895,3.0667,-5.7661,3.0667,-4.9877,3.0667,-9.3451,3.0667,-6.7137,3.0667,-9.1532,3.0667,-4.0323,3.0667,-6.6532,3.0667,-6.371,3.0667,-6.4315
3.07,-9.9597,3.07,-7.5,3.07,-6.1694,3.07,-6.5323,3.07,-5.4435,3.07,-8.3065,3.07,-8.9919,3.07,-9.5565,3.07,-4.2944,3.07,-5.5847,3.07,-8.3468,3.07,-7.3589,3.07,-3.6895,3.07,-6.8952,3.07,-5.4839,3.07,-8.1452,3.07,-8.0242,3.07,-7.5403,3.07,-4.7379,3.07,-6.0081,3.07,-7.2581,3.07,-5.8468,3.07,-5.014,3.07,-9.3332,3.07,-6.2702,3.07,-9.3548,3.07,-4.2339,3.07,-6.6331,3.07,-7.3992,3.07,-6.7137
3.0733,-9.879,3.0733,-7.6613,3.0733,-6.4315,3.0733,-6.4718,3.0733,-5.625,3.0733,-7.4395,3.0733,-8.9315,3.0733,-9.5363,3.0733,-4.3145,3.0733,-5.6855,3.0733,-8.4073,3.0733,-7.8629,3.0733,-3.6492,3.0733,-6.8145,3.0733,-5.3226,3.0733,-7.9637,3.0733,-8.1048,3.0733,-7.2782,3.0733,-5.121,3.0733,-5.9677,3.0733,-8.125,3.0733,-5.2419,3.0733,-5.0403,3.0733,-9.3212,3.0733,-6.6331,3.0733,-9.0927,3.0733,-4.1935,3.0733,-6.5323,3.0733,-7.9637,3.0733,-6.6129
3.0767,-10.0,3.0767,-7.3992,3.0767,-6.1492,3.0767,-6.3911,3.0767,-5.4435,3.0767,-7.5806,3.0767,-8.9315,3.0767,-9.6169,3.0767,-4.4153,3.0767,-5.625,3.0767,-8.1653,3.0767,-7.4798,3.0767,-3.7298,3.0767,-6.7944,3.0767,-5.8669,3.0767,-7.6815,3.0767,-7.7621,3.0767,-7.4395,3.0767,-5.6048,3.0767,-6.0081,3.0767,-8.6089,3.0767,-5.4032,3.0767,-5.0666,3.0767,-9.3093,3.0767,-6.8347,3.0767,-9.1129,3.0767,-4.1734,3.0767,-6.6331,3.0767,-8.8508,3.0767,-6.6331
3.08,-9.7984,3.08,-7.4194,3.08,-6.2903,3.08,-6.5121,3.08,-5.4435,3.08,-7.8831,3.08,-8.871,3.08,-9.5565,3.08,-4.1532,3.08,-5.6653,3.08,-8.9718,3.08,-7.5806,3.08,-3.9919,3.08,-6.875,3.08,-5.5242,3.08,-7.8831,3.08,-8.0645,3.08,-7.5,3.08,-5.2016,3.08,-6.1694,3.08,-7.9839,3.08,-5.5645,3.08,-5.0929,3.08,-9.2973,3.08,-6.6532,3.08,-9.2339,3.08,-4.2137,3.08,-6.6935,3.08,-9.6371,3.08,-6.8347
3.0833,-10.0,3.0833,-7.2379,3.0833,-6.4516,3.0833,-6.3911,3.0833,-5.4637,3.0833,-7.6815,3.0833,-8.9718,3.0833,-9.5161,3.0833,-4.1331,3.0833,-5.5242,3.0833,-8.9718,3.0833,-7.3185,3.0833,-4.0726,3.0833,-6.3911,3.0833,-5.7056,3.0833,-8.125,3.0833,-8.0444,3.0833,-7.5605,3.0833,-5.4637,3.0833,-5.9274,3.0833,-7.8226,3.0833,-5.7258,3.0833,-5.1192,3.0833,-9.2854,3.0833,-6.875,3.0833,-9.2339,3.0833,-4.2339,3.0833,-6.5927,3.0833,-9.4556,3.0833,-6.5927
3.0867,-10.0,3.0867,-7.1169,3.0867,-6.6331,3.0867,-6.5524,3.0867,-6.1089,3.0867,-7.9435,3.0867,-8.9718,3.0867,-9.6573,3.0867,-4.1935,3.0867,-5.7258,3.0867,-8.9718,3.0867,-7.4798,3.0867,-4.0524,3.0867,-6.754,3.0867,-5.6653,3.0867,-7.8629,3.0867,-8.0847,3.0867,-7.8226,3.0867,-5.3831,3.0867,-5.9677,3.0867,-7.8024,3.0867,-5.8266,3.0867,-5.1455,3.0867,-9.2734,3.0867,-6.8145,3.0867,-9.1532,3.0867,-4.1734,3.0867,-6.5121,3.0867,-9.5161,3.0867,-6.7742
3.09,-10.0605,3.09,-7.2782,3.09,-6.4315,3.09,-6.3306,3.09,-6.0282,3.09,-8.4073,3.09,-8.871,3.09,-9.6169,3.09,-4.3952,3.09,-5.6048,3.09,-9.1532,3.09,-7.379,3.09,-3.8306,3.09,-6.6935,3.09,-5.8266,3.09,-7.8427,3.09,-7.8831,3.09,-8.3266,3.09,-5.3226,3.09,-5.9677,3.09,-7.8629,3.09,-5.6922,3.09,-5.1718,3.09,-9.2615,3.09,-6.8347,3.09,-9.1532,3.09,-4.2339,3.09,-6.4919,3.09,-9.4758,3.09,-6.6129
3.0933,-9.9597,3.0933,-7.2379,3.0933,-6.4113,3.0933,-6.2702,3.0933,-6.0282,3.0933,-7.8024,3.0933,-8.9113,3.0933,-9.6774,3.0933,-4.2137,3.0933,-5.6048,3.0933,-9.2137,3.0933,-7.5202,3.0933,-3.7702,3.0933,-6.754,3.0933,-5.5444,3.0933,-7.6411,3.0933,-8.1048,3.0933,-8.6089,3.0933,-5.3024,3.0933,-6.1694,3.0933,-8.1452,3.0933,-5.5578,3.0933,-5.1981,3.0933,-9.2496,3.0933,-8.0645,3.0933,-9.2944,3.0933,-4.2944,3.0933,-6.4516,3.0933,-9.4758,3.0933,-6.7944
3.0967,-10.0202,3.0967,-7.1774,3.0967,-6.371,3.0967,-6.371,3.0967,-5.9207,3.0967,-7.5403,3.0967,-8.9113,3.0967,-9.6169,3.0967,-4.3548,3.0967,-5.5242,3.0967,-9.1734,3.0967,-7.5403,3.0967,-3.8911,3.0967,-6.9355,3.0967,-5.9073,3.0967,-7.6008,3.0967,-8.1452,3.0967,-8.5081,3.0967,-4.9798,3.0967,-5.5645,3.0967,-8.2056,3.0967,-5.4234,3.0967,-5.2244,3.0967,-9.2376,3.0967,-8.2661,3.0967,-9.4758,3.0967,-4.3145,3.0967,-6.4919,3.0967,-9.3145,3.0967,-6.7742
3.1,-9.9798,3.1,-6.9355,3.1,-6.2702,3.1,-5.9677,3.1,-5.8132,3.1,-8.3871,3.1,-8.9315,3.1,-9.6573,3.1,-4.5161,3.1,-5.7056,3.1,-9.0726,3.1,-7.3185,3.1,-4.1331,3.1,-6.6532,3.1,-5.625,3.1,-7.9032,3.1,-8.1855,3.1,-8.7097,3.1,-5.2419,3.1,-5.9879,3.1,-8.2258,3.1,-5.7863,3.1,-5.2507,3.1,-9.2257,3.1,-8.4274,3.1,-9.2742,3.1,-4.5968,3.1,-6.5121,3.1,-9.5363,3.1,-6.754
3.1033,-9.9194,3.1033,-7.1371,3.1033,-6.3306,3.1033,-6.0887,3.1033,-5.7056,3.1033,-8.004,3.1033,-8.9315,3.1033,-9.5766,3.1033,-4.8387,3.1033,-5.7056,3.1033,-9.0927,3.1033,-7.2581,3.1033,-4.0121,3.1033,-6.6532,3.1033,-5.8871,3.1033,-7.9839,3.1033,-7.9839,3.1033,-8.5685,3.1033,-5.1411,3.1033,-5.9073,3.1033,-8.1452,3.1033,-6.1694,3.1033,-5.277,3.1033,-9.2137,3.1033,-8.2661,3.1033,-9.375,3.1033,-4.7984,3.1033,-6.4315,3.1033,-9.4556,3.1033,-6.7339
3.1067,-9.9597,3.1067,-7.0565,3.1067,-6.371,3.1067,-5.8065,3.1067,-5.6855,3.1067,-8.1048,3.1067,-8.9919,3.1067,-9.6169,3.1067,-5.4839,3.1067,-5.5847,3.1067,-9.375,3.1067,-7.2782,3.1067,-4.0121,3.1067,-6.7137,3.1067,-5.8871,3.1067,-7.4798,3.1067,-8.125,3.1067,-8.629,3.1067,-5.0403,3.1067,-5.8871,3.1067,-8.1048,3.1067,-5.8669,3.1067,-5.3033,3.1067,-9.2018,3.1067,-8.5887,3.1067,-9.5161,3.1067,-5.4637,3.1067,-6.6331,3.1067,-9.5968,3.1067,-6.7137
3.11,-9.9395,3.11,-7.0565,3.11,-6.3911,3.11,-5.746,3.11,-6.119,3.11,-7.8831,3.11,-8.9718,3.11,-9.7581,3.11,-5.625,3.11,-5.6452,3.11,-9.0524,3.11,-7.5806,3.11,-3.8508,3.11,-6.6331,3.11,-5.7258,3.11,-7.8427,3.11,-8.0444,3.11,-8.0242,3.11,-4.9194,3.11,-5.8266,3.11,-8.2258,3.11,-5.9476,3.11,-5.3296,3.11,-9.1898,3.11,-8.1048,3.11,-9.2742,3.11,-6.0887,3.11,-6.4718,3.11,-9.4758,3.11,-6.6129
3.1133,-10.2419,3.1133,-6.9556,3.1133,-6.4113,3.1133,-5.6048,3.1133,-6.5524,3.1133,-8.0444,3.1133,-8.9315,3.1133,-9.6774,3.1133,-6.1895,3.1133,-5.5847,3.1133,-8.9919,3.1133,-7.5605,3.1133,-4.0121,3.1133,-6.996,3.1133,-5.6855,3.1133,-8.0645,3.1133,-8.0444,3.1133,-8.5887,3.1133,-5.121,3.1133,-5.9879,3.1133,-8.0847,3.1133,-5.8165,3.1133,-5.3559,3.1133,-9.1779,3.1133,-8.1048,3.1133,-9.496,3.1133,-6.5524,3.1133,-6.3911,3.1133,-9.4758,3.1133,-6.5726
3.1167,-9.9194,3.1167,-6.8347,3.1167,-6.3105,3.1167,-5.7258,3.1167,-6.0484,3.1167,-8.0444,3.1167,-8.9718,3.1167,-9.7379,3.1167,-6.2903,3.1167,-5.5645,3.1167,-8.9718,3.1167,-7.7823,3.1167,-3.9315,3.1167,-6.8952,3.1167,-5.746,3.1167,-7.1976,3.1167,-8.0847,3.1167,-8.4073,3.1167,-5.0806,3.1167,-5.8266,3.1167,-8.3065,3.1167,-5.6855,3.1167,-5.3822,3.1167,-9.1659,3.1167,-8.246,3.1167,-9.3145,3.1167,-6.8952,3.1167,-6.5323,3.1167,-9.6573,3.1167,-6.996
3.12,-10.0403,3.12,-6.8347,3.12,-6.4315,3.12,-5.4839,3.12,-5.7056,3.12,-7.7823,3.12,-8.9113,3.12,-9.6573,3.12,-6.1895,3.12,-5.8468,3.12,-9.2944,3.12,-7.3992,3.12,-4.1532,3.12,-6.6935,3.12,-5.8266,3.12,-7.4597,3.12,-7.9839,3.12,-8.3468,3.12,-5.2419,3.12,-5.9073,3.12,-8.1855,3.12,-5.8871,3.12,-5.4085,3.12,-9.154,3.12,-8.0242,3.12,-9.4153,3.12,-6.8548,3.12,-6.4718,3.12,-9.7984,3.12,-6.7944
3.1233,-9.8185,3.1233,-6.6935,3.1233,-6.4718,3.1233,-5.4839,3.1233,-6.3105,3.1233,-8.0444,3.1233,-8.9315,3.1233,-9.7581,3.1233,-6.0887,3.1233,-5.8266,3.1233,-9.1935,3.1233,-7.7016,3.1233,-3.7903,3.1233,-6.3911,3.1233,-5.7258,3.1233,-7.8831,3.1233,-8.3266,3.1233,-8.0847,3.1233,-5.2823,3.1233,-5.6653,3.1233,-8.1855,3.1233,-5.8266,3.1233,-5.4348,3.1233,-9.142,3.1233,-8.246,3.1233,-9.496,3.1233,-6.6935,3.1233,-6.4718,3.1233,-9.5766,3.1233,-6.8548
3.1267,-10.0,3.1267,-6.7137,3.1267,-6.4113,3.1267,-5.4839,3.1267,-5.9677,3.1267,-8.4274,3.1267,-9.0121,3.1267,-9.7379,3.1267,-6.0484,3.1267,-5.746,3.1267,-9.3347,3.1267,-7.3589,3.1267,-4.1129,3.1267,-6.875,3.1267,-5.8468,3.1267,-8.2056,3.1267,-8.2258,3.1267,-8.4073,3.1267,-5.2621,3.1267,-5.9073,3.1267,-8.4073,3.1267,-5.6855,3.1267,-5.4611,3.1267,-9.1301,3.1267,-8.3065,3.1267,-9.3347,3.1267,-6.996,3.1267,-6.3911,3.1267,-9.5968,3.1267,-6.9355
3.13,-10.0,3.13,-6.6734,3.13,-6.8548,3.13,-5.4032,3.13,-6.6734,3.13,-7.9032,3.13,-9.0524,3.13,-9.7581,3.13,-6.0081,3.13,-5.9274,3.13,-9.5363,3.13,-7.2581,3.13,-4.3145,3.13,-6.25,3.13,-5.5242,3.13,-8.0645,3.13,-8.2661,3.13,-8.5887,3.13,-5.9476,3.13,-5.9677,3.13,-8.1452,3.13,-5.4234,3.13,-5.4874,3.13,-9.1181,3.13,-8.4476,3.13,-9.3347,3.13,-6.875,3.13,-6.4718,3.13,-9.6573,3.13,-6.7944
3.1333,-10.0403,3.1333,-6.6532,3.1333,-7.0968,3.1333,-5.3024,3.1333,-6.9556,3.1333,-8.0242,3.1333,-9.0121,3.1333,-9.6371,3.1333,-6.129,3.1333,-5.6653,3.1333,-9.3347,3.1333,-7.5,3.1333,-3.9516,3.1333,-6.8145,3.1333,-5.7258,3.1333,-8.2258,3.1333,-8.0242,3.1333,-8.3871,3.1333,-5.2823,3.1333,-6.1089,3.1333,-8.1048,3.1333,-5.7258,3.1333,-5.5137,3.1333,-9.1062,3.1333,-8.4476,3.1333,-9.4355,3.1333,-6.6734,3.1333,-6.4718,3.1333,-9.7581,3.1333,-6.9355
3.1367,-9.9798,3.1367,-6.5121,3.1367,-7.379,3.1367,-5.3831,3.1367,-7.8629,3.1367,-8.246,3.1367,-9.0121,3.1367,-9.7379,3.1367,-5.9073,3.1367,-5.9677,3.1367,-9.4153,3.1367,-7.4194,3.1367,-4.2137,3.1367,-6.7137,3.1367,-5.9677,3.1367,-7.6411,3.1367,-8.2258,3.1367,-8.3669,3.1367,-5.4435,3.1367,-5.9879,3.1367,-8.0847,3.1367,-5.7258,3.1367,-5.54,3.1367,-9.0942,3.1367,-8.5081,3.1367,-9.5766,3.1367,-6.8145,3.1367,-6.4516,3.1367,-9.6774,3.1367,-6.8548
3.14,-10.0605,3.14,-6.6129,3.14,-7.9839,3.14,-5.2823,3.14,-7.6008,3.14,-8.4476,3.14,-9.0927,3.14,-9.7581,3.14,-6.0685,3.14,-5.9677,3.14,-9.1532,3.14,-7.1573,3.14,-3.9919,3.14,-6.8548,3.14,-5.5847,3.14,-8.0645,3.14,-8.0847,3.14,-8.3468,3.14,-5.4435,3.14,-5.7863,3.14,-8.246,3.14,-6.0887,3.14,-5.5663,3.14,-9.0823,3.14,-8.4677,3.14,-9.4556,3.14,-6.9153,3.14,-6.4919,3.14,-9.8387,3.14,-6.8952
3.1433,-9.9194,3.1433,-6.4718,3.1433,-8.2661,3.1433,-5.1008,3.1433,-7.2782,3.1433,-7.9032,3.1433,-9.0524,3.1433,-9.7177,3.1433,-5.9677,3.1433,-5.9476,3.1433,-9.3548,3.1433,-7.5,3.1433,-3.9516,3.1433,-6.3508,3.1433,-5.8266,3.1433,-7.2984,3.1433,-8.4879,3.1433,-8.3468,3.1433,-5.4234,3.1433,-6.0081,3.1433,-8.2056,3.1433,-5.7661,3.1433,-5.5926,3.1433,-9.0703,3.1433,-8.5685,3.1433,-9.4758,3.1433,-6.996,3.1433,-6.4516,3.1433,-9.8589,3.1433,-7.0363
3.1467,-9.8589,3.1467,-6.5524,3.1467,-8.4073,3.1467,-5.0806,3.1467,-7.5,3.1467,-8.6492,3.1467,-9.0524,3.1467,-9.7581,3.1467,-6.1694,3.1467,-5.7056,3.1467,-9.1532,3.1467,-7.3992,3.1467,-3.8911,3.1467,-6.6532,3.1467,-5.8871,3.1467,-7.8831,3.1467,-8.3266,3.1467,-8.6089,3.1467,-5.4637,3.1467,-5.7056,3.1467,-8.3065,3.1467,-5.5645,3.1467,-5.6189,3.1467,-9.0584,3.1467,-8.4073,3.1467,-9.3145,3.1467,-6.6935,3.1467,-6.4516,3.1467,-9.7177,3.1467,-7.0161
3.15,-9.879,3.15,-6.129,3.15,-8.2863,3.15,-5.2823,3.15,-7.4597,3.15,-8.1855,3.15,-9.0726,3.15,-9.8387,3.15,-6.1089,3.15,-5.7863,3.15,-9.6371,3.15,-7.4194,3.15,-4.1532,3.15,-6.8548,3.15,-5.9274,3.15,-8.0242,3.15,-8.5081,3.15,-8.2863,3.15,-5.625,3.15,-5.9274,3.15,-8.5484,3.15,-5.7056,3.15,-5.6452,3.15,-9.0464,3.15,-8.6492,3.15,-9.1331,3.15,-6.996,3.15,-6.4315,3.15,-9.9194,3.15,-7.0161
3.1533,-10.0202,3.1533,-6.1895,3.1533,-8.2056,3.1533,-4.9395,3.1533,-7.0363,3.1533,-8.125,3.1533,-9.1331,3.1533,-9.7984,3.1533,-6.2298,3.1533,-5.8266,3.1533,-9.254,3.1533,-7.379,3.1533,-4.0323,3.1533,-6.875,3.1533,-5.9073,3.1533,-7.3992,3.1533,-8.4073,3.1533,-8.871,3.1533,-5.4032,3.1533,-5.9073,3.1533,-8.5282,3.1533,-5.8468,3.1533,-6.0282,3.1533,-9.0345,3.1533,-8.3468,3.1533,-9.6371,3.1533,-6.9355,3.1533,-6.5524,3.1533,-9.9798,3.1533,-7.0565
3.1567,-10.1008,3.1567,-6.129,3.1567,-8.4073,3.1567,-5.0605,3.1567,-7.2177,3.1567,-8.0847,3.1567,-9.0927,3.1567,-9.8387,3.1567,-6.25,3.1567,-5.8266,3.1567,-9.2137,3.1567,-7.5806,3.1567,-4.0323,3.1567,-7.379,3.1567,-6.0282,3.1567,-7.9435,3.1567,-8.3669,3.1567,-8.5685,3.1567,-5.6855,3.1567,-5.9677,3.1567,-8.5081,3.1567,-6.0887,3.1567,-6.2097,3.1567,-9.0226,3.1567,-8.5282,3.1567,-9.4758,3.1567,-7.0766,3.1567,-6.4919,3.1567,-9.8185,3.1567,-6.8548
3.16,-9.9194,3.16,-6.0685,3.16,-8.5081,3.16,-5.0202,3.16,-7.3992,3.16,-8.3065,3.16,-9.0726,3.16,-9.7782,3.16,-6.2097,3.16,-6.1089,3.16,-9.3347,3.16,-7.5806,3.16,-4.3347,3.16,-8.2258,3.16,-5.8065,3.16,-7.6613,3.16,-8.4274,3.16,-8.5685,3.16,-5.5645,3.16,-6.5524,3.16,-8.5081,3.16,-5.625,3.16,-5.8871,3.16,-9.0106,3.16,-8.7903,3.16,-9.3145,3.16,-6.8952,3.16,-6.4919,3.16,-10.1613,3.16,-7.3185
3.1633,-10.0806,3.1633,-5.9677,3.1633,-8.629,3.1633,-4.9798,3.1633,-7.3992,3.1633,-8.125,3.1633,-9.1532,3.1633,-9.7984,3.1633,-6.1694,3.1633,-5.9073,3.1633,-9.2944,3.1633,-7.5202,3.1633,-4.1734,3.1633,-8.8105,3.1633,-5.7863,3.1633,-7.4597,3.1633,-8.5081,3.1633,-8.6492,3.1633,-5.4234,3.1633,-6.8952,3.1633,-8.4879,3.1633,-6.0887,3.1633,-6.5524,3.1633,-8.9987,3.1633,-8.125,3.1633,-9.3347,3.1633,-6.9153,3.1633,-6.4516,3.1633,-9.9395,3.1633,-7.1169
3.1667,-9.9194,3.1667,-5.8468,3.1667,-8.4073,3.1667,-4.8387,3.1667,-7.4194,3.1667,-8.3065,3.1667,-9.1129,3.1667,-9.7177,3.1667,-6.1694,3.1667,-6.0081,3.1667,-9.3952,3.1667,-7.5,3.1667,-4.1935,3.1667,-8.871,3.1667,-6.2097,3.1667,-8.0242,3.1667,-8.6895,3.1667,-8.6089,3.1667,-5.6653,3.1667,-7.2177,3.1667,-8.125,3.1667,-5.9677,3.1667,-5.625,3.1667,-8.9867,3.1667,-8.6895,3.1667,-9.3548,3.1667,-7.0968,3.1667,-6.4919,3.1667,-9.879,3.1667,-7.0565
3.17,-9.9597,3.17,-5.8871,3.17,-8.7702,3.17,-4.9597,3.17,-7.5403,3.17,-8.2056,3.17,-9.0524,3.17,-9.7984,3.17,-6.1694,3.17,-5.9476,3.17,-9.2944,3.17,-7.3589,3.17,-4.1331,3.17,-8.3871,3.17,-6.0484,3.17,-7.8226,3.17,-8.4073,3.17,-8.5887,3.17,-5.7258,3.17,-7.1169,3.17,-8.6895,3.17,-6.4315,3.17,-5.7258,3.17,-8.9748,3.17,-8.5685,3.17,-9.3952,3.17,-7.0766,3.17,-6.4516,3.17,-9.9798,3.17,-7.0766
3.1733,-9.8992,3.1733,-5.8669,3.1733,-8.6492,3.1733,-4.6371,3.1733,-7.752,3.1733,-8.0645,3.1733,-9.1935,3.1733,-9.8589,3.1733,-6.25,3.1733,-5.9677,3.1733,-9.6573,3.1733,-7.5202,3.1733,-4.1935,3.1733,-7.9435,3.1733,-6.1492,3.1733,-7.5605,3.1733,-8.5484,3.1733,-8.5887,3.1733,-5.5645,3.1733,-7.2984,3.1733,-8.4073,3.1733,-6.1694,3.1733,-6.1895,3.1733,-8.9628,3.1733,-8.4073,3.1733,-9.5161,3.1733,-7.0968,3.1733,-6.4718,3.1733,-9.9798,3.1733,-7.1371
