1	961	540
2	962	540
3	962	540
4	963	540
5	964	540
6	965	540
7	966	540
8	967	540
9	967	540
10	968	540
11	969	540
12	970	540
13	971	540
14	972	540
15	972	540
16	973	540
17	974	540
18	975	540
19	976	540
20	976	540
21	977	540
22	978	540
23	979	540
24	980	540
25	981	540
26	981	540
27	982	540
28	983	540
29	984	540
30	985	540
31	986	540
32	986	540
33	987	540
34	988	540
35	989	540
36	990	540
37	991	540
38	991	540
39	992	540
40	993	540
41	994	540
42	995	540
43	995	540
44	996	540
45	997	540
46	998	540
47	999	540
48	1000	540
49	1000	540
50	1001	540
51	1002	540
52	1003	540
53	1004	540
54	1005	540
55	1005	540
56	1006	540
57	1007	540
58	1008	540
59	1009	540
60	1009	540
61	1010	540
62	1011	540
63	1012	540
64	1013	540
65	1014	540
66	1014	540
67	1015	540
68	1016	540
69	1017	540
70	1018	540
71	1019	540
72	1019	540
73	1020	540
74	1021	540
75	1022	540
76	1023	540
77	1023	540
78	1024	540
79	1025	540
80	1026	540
81	1027	540
82	1028	540
83	1028	540
84	1029	540
85	1030	540
86	1031	540
87	1032	540
88	1033	540
89	1033	540
90	1034	540
91	1035	540
92	1036	540
93	1037	540
94	1038	540
95	1038	540
96	1039	540
97	1040	540
98	1041	540
99	1042	540
100	1042	540
101	1043	540
102	1044	540
103	1045	540
104	1046	540
105	1047	540
106	1047	540
107	1048	540
108	1049	540
109	1050	540
110	1051	540
111	1052	540
112	1052	540
113	1053	540
114	1054	540
115	1055	540
116	1056	540
117	1056	540
118	1057	540
119	1058	540
120	1059	540
121	1060	540
122	1061	540
123	1061	540
124	1062	540
125	1063	540
126	1064	540
127	1065	540
128	1066	540
129	1066	540
130	1067	540
131	1068	540
132	1069	540
133	1070	540
134	1071	540
135	1071	540
136	1072	540
137	1073	540
138	1074	540
139	1075	540
140	1075	540
141	1076	540
142	1077	540
143	1078	540
144	1079	540
145	1080	540
146	1080	540
147	1081	540
148	1082	540
149	1083	540
150	1084	540
151	1085	540
152	1085	540
153	1086	540
154	1087	540
155	1088	540
156	1089	540
157	1089	540
158	1090	540
159	1091	540
160	1092	540
161	1093	540
162	1094	540
163	1094	540
164	1095	540
165	1096	540
166	1097	540
167	1098	540
168	1099	540
169	1099	540
170	1100	540
171	1101	540
172	1102	540
173	1103	540
174	1104	540
175	1104	540
176	1105	540
177	1106	540
178	1107	540
179	1108	540
180	1108	540
181	1109	540
182	1110	540
183	1111	540
184	1112	540
185	1113	540
186	1113	540
187	1114	540
188	1115	540
189	1116	540
190	1117	540
191	1118	540
192	1118	540
193	1119	540
194	1120	540
195	1121	540
196	1122	540
197	1122	540
198	1123	540
199	1124	540
200	1125	540
201	1126	540
202	1127	540
203	1127	540
204	1128	540
205	1129	540
206	1130	540
207	1131	540
208	1132	540
209	1132	540
210	1133	540
211	1134	540
212	1135	540
213	1136	540
214	1137	540
215	1137	540
216	1138	540
217	1139	540
218	1140	540
219	1141	540
220	1141	540
221	1142	540
222	1143	540
223	1144	540
224	1145	540
225	1146	540
226	1146	540
227	1147	540
228	1148	540
229	1149	540
230	1150	540
231	1151	540
232	1151	540
233	1152	540
234	1153	540
235	1154	540
236	1155	540
237	1155	540
238	1156	540
239	1157	540
240	1158	540
241	1159	540
242	1160	540
243	1160	540
244	1161	540
245	1162	540
246	1163	540
247	1164	540
248	1165	540
249	1165	540
250	1166	540
251	1167	540
252	1168	540
253	1169	540
254	1170	540
255	1170	540
256	1171	540
257	1172	540
258	1173	540
259	1174	540
260	1174	540
261	1175	540
262	1176	540
263	1177	540
264	1178	540
265	1179	540
266	1179	540
267	1180	540
268	1181	540
269	1182	540
270	1183	540
271	1184	540
272	1184	540
273	1185	540
274	1186	540
275	1187	540
276	1188	540
277	1189	540
278	1189	540
279	1190	540
280	1191	540
281	1192	540
282	1193	540
283	1193	540
284	1194	540
285	1195	540
286	1196	540
287	1197	540
288	1198	540
289	1198	540
290	1199	540
291	1200	540
292	1201	540
293	1202	540
294	1203	540
295	1203	540
296	1204	540
297	1205	540
298	1206	540
299	1207	540
300	1208	540
301	1208	540
302	1209	540
303	1210	540
304	1211	540
305	1212	540
306	1212	540
307	1213	540
308	1214	540
309	1215	540
310	1216	540
311	1217	540
312	1217	540
313	1218	540
314	1219	540
315	1220	540
316	1221	540
317	1222	540
318	1222	540
319	1223	540
320	1224	540
321	1225	540
322	1226	540
323	1227	540
324	1227	540
325	1228	540
326	1229	540
327	1230	540
328	1231	540
329	1231	540
330	1232	540
331	1233	540
332	1234	540
333	1235	540
334	1236	540
335	1236	540
336	1237	540
337	1238	540
338	1239	540
339	1240	540
340	1241	540
341	1241	540
342	1242	540
343	1243	540
344	1244	540
345	1245	540
346	1246	540
347	1246	540
348	1247	540
349	1248	540
350	1249	540
351	1250	540
352	1251	540
353	1251	540
354	1252	540
355	1253	540
356	1254	540
357	1255	540
358	1255	540
359	1256	540
360	1257	540
361	1258	540
362	1259	540
363	1260	540
364	1260	540
365	1261	540
366	1262	540
367	1263	540
368	1264	540
369	1265	540
370	1265	540
371	1266	540
372	1267	540
373	1268	540
374	1269	540
375	1270	540
376	1270	540
377	1271	540
378	1272	540
379	1273	540
380	1274	540
381	1274	540
382	1275	540
383	1276	540
384	1277	540
385	1278	540
386	1279	540
387	1279	540
388	1280	540
389	1281	540
390	1282	540
391	1283	540
392	1284	540
393	1284	540
394	1285	540
395	1286	540
396	1287	540
397	1288	540
398	1289	540
399	1289	540
400	1290	540
401	1291	540
402	1292	540
403	1293	540
404	1294	540
405	1294	540
406	1295	540
407	1296	540
408	1297	540
409	1298	540
410	1298	540
411	1299	540
412	1300	540
413	1301	540
414	1302	540
415	1303	540
416	1303	540
417	1304	540
418	1305	540
419	1306	540
420	1307	540
421	1308	540
422	1308	540
423	1309	540
424	1310	540
425	1311	540
426	1312	540
427	1313	540
428	1313	540
429	1314	540
430	1315	540
431	1316	540
432	1317	540
433	1318	540
434	1318	540
435	1319	540
436	1320	540
437	1321	540
438	1322	540
439	1322	540
440	1323	540
441	1324	540
442	1325	540
443	1326	540
444	1327	540
445	1327	540
446	1328	540
447	1329	540
448	1330	540
449	1331	540
450	1332	540
451	1332	540
452	1333	540
453	1334	540
454	1335	540
455	1336	540
456	1337	540
457	1337	540
458	1338	540
459	1339	540
460	1340	540
461	1341	540
462	1342	540
463	1342	540
464	1343	540
465	1344	540
466	1345	540
467	1346	540
468	1346	540
469	1347	540
470	1348	540
471	1349	540
472	1350	540
473	1351	540
474	1351	540
475	1352	540
476	1353	540
477	1354	540
