1	962	540
2	963	540
3	965	540
4	967	540
5	968	540
6	970	540
7	972	540
8	973	540
9	975	540
10	976	540
11	978	540
12	980	540
13	981	540
14	983	540
15	985	540
16	986	540
17	988	540
18	990	540
19	991	540
20	993	540
21	995	540
22	996	540
23	998	540
24	1000	540
25	1001	540
26	1003	540
27	1005	540
28	1006	540
29	1008	540
30	1009	540
31	1011	540
32	1013	540
33	1014	540
34	1016	540
35	1018	540
36	1019	540
37	1021	540
38	1023	540
39	1024	540
40	1026	540
41	1028	540
42	1029	540
43	1031	540
44	1033	540
45	1034	540
46	1036	540
47	1038	540
48	1039	540
49	1041	540
50	1042	540
51	1044	540
52	1046	540
53	1047	540
54	1049	540
55	1051	540
56	1052	540
57	1054	540
58	1056	540
59	1057	540
60	1059	540
61	1061	540
62	1062	540
63	1064	540
64	1066	540
65	1067	540
66	1069	540
67	1071	540
68	1072	540
69	1074	540
70	1075	540
71	1077	540
72	1079	540
73	1080	540
74	1082	540
75	1084	540
76	1085	540
77	1087	540
78	1089	540
79	1090	540
80	1092	540
81	1094	540
82	1095	540
83	1097	540
84	1099	540
85	1100	540
86	1102	540
87	1104	540
88	1105	540
89	1107	540
90	1108	540
91	1110	540
92	1112	540
93	1113	540
94	1115	540
95	1117	540
96	1118	540
97	1120	540
98	1122	540
99	1123	540
100	1125	540
101	1127	540
102	1128	540
103	1130	540
104	1132	540
105	1133	540
106	1135	540
107	1137	540
108	1138	540
109	1140	540
110	1141	540
111	1143	540
112	1145	540
113	1146	540
114	1148	540
115	1150	540
116	1151	540
117	1153	540
118	1155	540
119	1156	540
120	1158	540
121	1160	540
122	1161	540
123	1163	540
124	1165	540
125	1166	540
126	1168	540
127	1170	540
128	1171	540
129	1173	540
130	1174	540
131	1176	540
132	1178	540
133	1179	540
134	1181	540
135	1183	540
136	1184	540
137	1186	540
138	1188	540
139	1189	540
140	1191	540
141	1193	540
142	1194	540
143	1196	540
144	1198	540
145	1199	540
146	1201	540
147	1203	540
148	1204	540
149	1206	540
150	1208	540
151	1209	540
152	1211	540
153	1212	540
154	1214	540
155	1216	540
156	1217	540
157	1219	540
158	1221	540
159	1222	540
160	1224	540
161	1226	540
162	1227	540
163	1229	540
164	1231	540
165	1232	540
166	1234	540
167	1236	540
168	1237	540
169	1239	540
170	1241	540
171	1242	540
172	1244	540
173	1246	540
174	1247	540
175	1249	540
176	1251	540
177	1252	540
178	1254	540
179	1255	540
180	1257	540
181	1259	540
182	1260	540
183	1262	540
184	1264	540
185	1265	540
186	1267	540
187	1269	540
188	1270	540
189	1272	540
190	1274	540
191	1275	540
192	1277	540
193	1279	540
194	1280	540
195	1282	540
196	1284	540
197	1285	540
198	1287	540
199	1289	540
200	1290	540
201	1292	540
202	1294	540
203	1295	540
204	1297	540
205	1298	540
206	1300	540
207	1302	540
208	1303	540
209	1305	540
210	1307	540
211	1308	540
212	1310	540
213	1312	540
214	1313	540
215	1315	540
216	1317	540
217	1318	540
218	1320	540
219	1322	540
220	1323	540
221	1325	540
222	1327	540
